TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter
17467465, -1.2330017, 6.7468567, 7.496231, -1.2330017, 6.7468567, 7.496231, -1.2330017, 6.7468567, 7.496231, 0.3260193, 0.185318, 0.3161621, 0.3260193, 0.185318, 0.3161621, 0.3260193, 0.185318, 0.3161621, 567.29956, 735.70557, 4836.6934, -271.5225, 0.725, 0.019607844, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 4
17467582, -1.2904663, 7.0628815, 7.2759705, -1.2904663, 7.0628815, 7.2759705, 0.031967163, -0.010650635, 0.04473877, 0.031967163, -0.010650635, 0.04473877, 0.031967163, -0.010650635, 0.04473877, 0.031967163, -0.010650635, 0.04473877, 1057.3899, 717.0, 2501.291, 0.42744303, 0.725, 0.019607844, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 4
17467782, -1.4915771, 7.2017517, 6.3518066, -1.4915771, 7.2017517, 6.3518066, 0.13635254, 0.1374054, -0.11717224, 0.13635254, 0.1374054, -0.11717224, 0.13635254, 0.1374054, -0.11717224, 0.13635254, 0.1374054, -0.11717224, 1148.8419, 387.79913, -733.2998, -2585.967, 0.725, 0.015686275, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 4
17467916, -1.5681915, 7.072464, 5.8298798, -1.5681915, 7.072464, 5.8298798, -1.5681915, 7.072464, 5.8298798, -1.5681915, 7.072464, 5.8298798, 0.15158081, -0.06613159, -0.6702118, 0.15158081, -0.06613159, -0.6702118, 867.15515, 237.1596, -5442.845, 804.9793, 0.725, 0.023529414, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 4
17468016, -1.8459167, 7.4651184, 6.332657, -1.8459167, 7.4651184, 6.332657, -1.8459167, 7.4651184, 6.332657, 0.34043884, 0.2156372, 0.31835938, 0.34043884, 0.2156372, 0.31835938, 0.34043884, 0.2156372, 0.31835938, 362.50226, 302.94977, -4133.098, 406.4463, 0.725, 0.023529414, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 4

17468187, -0.964859, 6.8857117, 6.7157288, -0.964859, 6.8857117, 6.7157288, 0.09375, 0.08520508, -0.018096924, 0.09375, 0.08520508, -0.018096924, 0.09375, 0.08520508, -0.018096924, 0.09375, 0.08520508, -0.018096924, 141.0, 334.0, 0.0, 0.0, 0.26250002, 0.003921569, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 5
17468456, -1.7262115, 6.9048767, 4.2018127, -1.7262115, 6.9048767, 4.2018127, -1.7262115, 6.9048767, 4.2018127, -1.7262115, 6.9048767, 4.2018127, -1.7262115, 6.9048767, 4.2018127, -1.7262115, 6.9048767, 4.2018127, 279.0, 760.0, 0.0, 0.0, 0.725, 0.023529414, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 5
17468456, -1.7262115, 6.9048767, 4.2018127, -1.7262115, 6.9048767, 4.2018127, -1.7262115, 6.9048767, 4.2018127, -1.7262115, 6.9048767, 4.2018127, -1.7262115, 6.9048767, 4.2018127, -1.7262115, 6.9048767, 4.2018127, 279.0, 760.0, 0.0, 0.0, 0.725, 0.023529414, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 5
17468634, -1.5634003, 7.1969604, 7.0078278, -1.5634003, 7.1969604, 7.0078278, -1.5634003, 7.1969604, 7.0078278, 0.32676697, 0.19265747, 0.3324585, 0.32676697, 0.19265747, 0.3324585, 0.32676697, 0.19265747, 0.3324585, 627.7801, 736.14795, 6400.0264, -347.56992, 0.725, 0.015686275, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 5
17468717, -0.55784607, 6.5122223, 7.352585, -0.55784607, 6.5122223, 7.352585, -0.55784607, 6.5122223, 7.352585, -0.55784607, 6.5122223, 7.352585, -0.55784607, 6.5122223, 7.352585, -0.55784607, 6.5122223, 7.352585, 1036.2037, 734.0, 2852.9492, -76.23124, 0.725, 0.019607844, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 5
