 Counter,Name,Pattern, TYPE_ACC0_Mean, TYPE_ACC1_Mean, TYPE_ACC2_Mean, TYPE_MAG0_Mean, TYPE_MAG1_Mean, TYPE_MAG2_Mean, TYPE_GYRO0_Mean, TYPE_GYRO1_Mean, TYPE_GYRO2_Mean, TYPE_ROTATION0_Mean, TYPE_ROTATION1_Mean, TYPE_ROTATION2_Mean, TYPE_LINEAR0_Mean, TYPE_LINEAR1_Mean, TYPE_LINEAR2_Mean, TYPE_GRAVITY0_Mean, TYPE_GRAVITY1_Mean, TYPE_GRAVITY2_Mean, velocity_x_Mean, velocity_y_Mean, pressure_Mean, size_Mean, TYPE_ACC0_SD, TYPE_ACC1_SD, TYPE_ACC2_SD, TYPE_MAG0_SD, TYPE_MAG1_SD, TYPE_MAG2_SD, TYPE_GYRO0_SD, TYPE_GYRO1_SD, TYPE_GYRO2_SD, TYPE_ROTATION0_SD, TYPE_ROTATION1_SD, TYPE_ROTATION2_SD, TYPE_LINEAR0_SD, TYPE_LINEAR1_SD, TYPE_LINEAR2_SD, TYPE_GRAVITY0_SD, TYPE_GRAVITY1_SD, TYPE_GRAVITY2_SD, velocity_x_SD, velocity_y_SD, pressure_SD, size_SD
23,Matt,B,-5.84898371,44.3884582,54.5853585,25.95660403,7.6322784,-0.0873105,25.95660403,7.6322784,-0.0873105,25.95660403,7.6322784,-0.0873105,17.96229562,1.78053289,-3.9745632,17.96229562,1.78053289,-3.9745632,4390.3859,6377.34826,4.45000001,0.109803929,0.279741949,0.200480048,0.348841758,5.592710042,6.587565486,9.463953516,5.592710042,6.587565486,9.463953516,5.592710042,6.587565486,9.463953516,4.848262645,4.757408346,7.270770731,4.848262645,4.757408346,7.270770731,4213.757523,2172.901876,0.249000977,0.006792356
24,Matt,B,-5.93040459,43.6270752,53.2206277,3.37943991,31.4447022,35.253663,5.09022483,19.02264416,19.95260677,5.84837299,13.12771606,12.81027267,5.92033343,12.7779541,13.3337407,5.92033343,12.7779541,13.3337407,1777.7695,7948.44217,4.4875,0.098039222,0.262792817,0.155331683,0.185013578,3.398658627,4.544597871,6.884151992,3.321239712,4.739729675,6.928134431,3.28653493,4.554602817,6.619321648,3.283971221,4.578551486,6.596379389,3.283971221,4.578551486,6.596379389,4352.568224,2434.700072,0.267970214,0.007460312
25,Matt,B,-6.10278317,44.4507137,53.6755675,-6.10278317,44.4507137,53.6755675,-4.282333383,31.56555127,38.12669344,-3.161437993,25.73509169,30.2954712,-3.11935425,26.20841933,30.77404786,-3.11935425,26.20841933,30.77404786,1383.1255,5782.66059,5.05000016,0.125490204,0.237895283,0.150725325,0.453698771,0.237895283,0.150725325,0.453698771,0.369768557,3.117813957,3.691133517,0.469113693,3.402639195,3.845186254,0.490836787,3.317190118,3.758361305,0.490836787,3.317190118,3.758361305,3469.597131,1999.34186,0.144826477,0.005479515
26,Matt,B,-4.6327057,42.607163,54.738571,5.42704805,31.3728033,35.9104615,5.42704805,31.3728033,35.9104615,5.42704805,31.3728033,35.9104615,5.42704805,31.3728033,35.9104615,5.42704805,31.3728033,35.9104615,3769.2109,7671.35605,5.15,0.125490204,0.284746022,0.226855274,0.345966794,3.810169933,4.313254166,7.153327773,3.810169933,4.313254166,7.153327773,3.810169933,4.313254166,7.153327773,3.810169933,4.313254166,7.153327773,3.810169933,4.313254166,7.153327773,4905.457139,2624.343094,0.161604676,0.005479515
27,Matt,B,-5.0397186,43.2057192,54.3124234,4.0242617,30.7903598,36.8542477,5.692047347,12.84033222,12.76234415,9.361419857,-5.337738048,-8.364471425,9.361419857,-5.337738048,-8.364471425,9.361419857,-5.337738048,-8.364471425,3108.3149,6753.99033,4.5875002,0.090196085,0.258949068,0.222867181,0.308330039,3.512380269,4.659735048,6.695555439,3.43723483,4.710520006,6.42237286,3.170543392,2.38090783,3.851132316,3.170543392,2.38090783,3.851132316,3.170543392,2.38090783,3.851132316,4105.707063,2412.44508,0.31232139,0.00897525
28,Matt,B,-5.00144964,43.205704,54.7194211,4.88444526,32.5329439,36.2292481,5.802673417,20.49868788,19.780533,5.802673417,20.49868788,19.780533,5.802673417,20.49868788,19.780533,5.802673417,20.49868788,19.780533,569.5148,8629.30014,3.81250024,0.117647064,0.304377914,0.209031415,0.418570022,3.533774354,3.923817188,6.882110692,3.488904653,4.288299973,6.83607448,3.488904653,4.288299973,6.83607448,3.488904653,4.288299973,6.83607448,3.488904653,4.288299973,6.83607448,4421.308824,2659.242032,0.113389357,0.004363519
29,Matt,B,-5.42761225,44.3357546,54.5901641,13.86846915,21.4104926,18.1007541,14.9097747,8.707352202,2.79124486,15.24690238,8.954620878,3.27026401,16.06303392,2.778626038,-4.30334435,16.06303392,2.778626038,-4.30334435,2708.7247,5823.15455,4.6375,0.121568634,0.289450792,0.164454617,0.247895589,4.714787477,5.584855858,8.991029184,4.630624781,5.189077004,8.284192496,4.60532664,5.179912957,8.28312861,4.515155423,4.651416465,7.592427764,4.515155423,4.651416465,7.592427764,3724.045513,1975.005649,0.165359457,0.004989875
30,Matt,B,-5.54249557,43.4690861,54.4081872,4.52204943,30.9324495,35.3406522,4.52204943,30.9324495,35.3406522,4.52204943,30.9324495,35.3406522,5.34324694,24.7266848,27.7920376,5.34324694,24.7266848,27.7920376,2645.91,7718.7138,4.6625,0.113725499,0.274588868,0.181967077,0.301008197,3.86593247,4.743704176,7.114817945,3.86593247,4.743704176,7.114817945,3.86593247,4.743704176,7.114817945,3.820759937,4.861541303,7.194364131,3.820759937,4.861541303,7.194364131,4539.489617,2440.657664,0.215023531,0.006170948
31,Matt,B,-6.26077262,43.320633,54.6236727,25.3230285,7.8109286,-3.3551013,27.31033321,-4.50584384,-18.87963752,15.88957231,1.54019193,-6.064986518,15.88957231,1.54019193,-6.064986518,15.88957231,1.54019193,-6.064986518,1409.5434,7015.43026,4.7125,0.113725498,0.192366588,0.142093339,0.302961603,5.762400697,6.373251235,10.28316533,5.516353909,5.363843394,8.796589672,4.421945563,4.856230325,7.750304412,4.421945563,4.856230325,7.750304412,4.421945563,4.856230325,7.750304412,4529.90532,2380.096448,0.194779332,0.00657319
32,Matt,B,-6.0309296,43.4834588,53.4936072,17.97773775,21.0353694,15.4744725,17.97773775,21.0353694,15.4744725,11.54792784,2.58158857,-0.27784691,11.54792784,2.58158857,-0.27784691,11.54792784,2.58158857,-0.27784691,239.0313,7897.9665,4.40000004,0.090196084,0.243298058,0.172156128,0.340439455,5.972369864,5.428517573,9.195139751,5.972369864,5.428517573,9.195139751,4.363484113,3.253434741,5.592523955,4.363484113,3.253434741,5.592523955,4.363484113,3.253434741,5.592523955,4460.671037,2509.153121,0.200353103,0.006683672
33,Matt,B,-7.15621957,43.3254243,54.1879127,28.38540673,7.4837495,-1.1018825,29.69679285,1.27056881,-8.911559846,29.69679285,1.27056881,-8.911559846,29.38827539,1.36326595,-8.69808939,29.38827539,1.36326595,-8.69808939,1668.0158,7570.70478,4.625,0.113725496,0.198224832,0.148927375,0.148011164,6.299080251,6.394176187,9.794705265,6.135464239,5.971833613,9.167305812,6.135464239,5.971833613,9.167305812,6.170766282,5.971571495,9.172405934,6.170766282,5.971571495,9.172405934,4157.692525,2353.644346,0.190452938,0.006170948
34,Matt,B,-6.30867007,43.2440185,53.9102025,45.8399352,-14.6147765,-36.3405902,46.52795397,-20.9328917,-43.8474109,47.72119129,-26.96697994,-51.05718873,19.86509673,-11.40359517,-18.81266708,19.86509673,-11.40359517,-18.81266708,2862.31,7028.68574,4.7625,0.10196079,0.191511718,0.160809455,0.149120759,5.100784594,5.706368391,8.809555505,4.938285428,4.552809422,7.327667453,4.643958575,2.699670648,5.234060006,4.780626859,2.798861096,4.991416077,4.780626859,2.798861096,4.991416077,4181.607015,2498.095683,0.171065464,0.004363519
35,Matt,B,-6.830597,43.4403381,53.4217839,24.9016874,7.1055596,-0.2548976,25.95057659,0.64762809,-8.048034378,16.9416651,1.62611339,-3.635070238,16.9416651,1.62611339,-3.635070238,16.9416651,1.62611339,-3.635070238,1885.2736,5873.31226,4.36250018,0.094117652,0.18855323,0.1680273,0.221282909,5.52788456,6.499947155,9.447358084,5.393517998,6.034483078,8.809922091,4.544965389,4.829995716,7.031896669,4.544965389,4.829995716,7.031896669,4.544965389,4.829995716,7.031896669,3350.697954,2040.477174,0.205196639,0.004989875
36,Matt,B,-6.41879267,43.3637384,52.5071717,3.66490213,32.8012384,34.6576231,3.66490213,32.8012384,34.6576231,3.66490213,32.8012384,34.6576231,3.66490213,32.8012384,34.6576231,3.66490213,32.8012384,34.6576231,1395.5581,7433.03463,4.35000016,0.10588236,0.192016911,0.142603794,0.192133789,3.913974221,4.092183631,6.625685081,3.913974221,4.092183631,6.625685081,3.913974221,4.092183631,6.625685081,3.913974221,4.092183631,6.625685081,3.913974221,4.092183631,6.625685081,3865.980937,2263.477012,0.196016905,0.006952198
37,Matt,B,-6.14584345,43.1865383,52.8471377,14.82121245,18.6814421,15.6319581,15.51780669,12.51026904,8.07989513,15.87100188,12.7422484,8.5917207,6.78245521,18.23179612,19.6987,6.78245521,18.23179612,19.6987,1828.6404,6534.89321,4.675,0.125490203,0.188486759,0.144893723,0.363806,4.979535484,6.043129222,8.98218018,4.917824563,5.893501032,8.677608926,4.891654612,5.882488365,8.668947857,3.965564278,5.05813679,7.006544841,3.965564278,5.05813679,7.006544841,3384.90419,1979.003999,0.085042006,0.00634646
38,Matt,B,-6.33741755,43.143494,54.0969247,6.2183226,31.7431036,36.87613,6.79998764,25.80224662,28.72279411,6.79998764,25.80224662,28.72279411,11.43742351,-5.094756863,-9.065490704,11.43742351,-5.094756863,-9.065490704,2299.9402,7523.7419,4.60000008,0.125490204,0.112261627,0.125368931,0.401757806,4.748160055,4.255842281,6.407342692,4.720809037,4.52237854,6.537436208,4.720809037,4.52237854,6.537436208,4.418881787,1.93448783,3.515217005,4.418881787,1.93448783,3.515217005,4574.689349,2472.780018,0.167838134,0.004446641
39,Matt,B,-6.06925963,43.1195219,53.6372524,30.01327631,11.5260008,-1.3881682,31.61468619,-0.935012852,-16.94300815,8.092163413,8.386825468,5.328445588,8.092163413,8.386825468,5.328445588,8.092163413,8.386825468,5.328445588,694.6479,6616.35943,4.95000004,0.125490202,0.19773826,0.107242928,0.248117921,6.463036843,5.618927719,9.86255215,6.258297477,4.662868351,8.379221775,3.662699558,3.688313307,6.263044209,3.662699558,3.688313307,6.263044209,3.662699558,3.688313307,6.263044209,3272.590868,1944.373425,0.080317435,0.005928855
40,Matt,B,-5.57606503,42.9662782,54.652405,27.30030871,10.1248628,0.2738638,28.67602585,-2.320678597,-15.6359717,28.67602585,-2.320678597,-15.6359717,29.062592,-2.039031876,-15.00996462,29.062592,-2.039031876,-15.00996462,1780.5423,5316.89704,4.3500002,0.090196084,0.165609611,0.198962342,0.114852705,5.872338251,5.822970948,9.733772425,5.696608717,4.816262664,8.25068627,5.696608717,4.816262664,8.25068627,5.650116132,4.82071388,8.280043203,5.650116132,4.82071388,8.280043203,4031.460813,2317.978468,0.193745213,0.00868498
41,Matt,B,-5.56167602,43.4595032,54.1017158,-5.56167602,43.4595032,54.1017158,-3.749587975,31.06083704,38.72566278,-1.938110345,19.22363288,24.45622298,-1.938110345,19.22363288,24.45622298,-1.938110345,19.22363288,24.45622298,-463.9807,7792.06134,3.86250016,0.086274515,0.149511986,0.112431269,0.143836808,0.149511986,0.112431269,0.143836808,0.363885609,2.991413039,3.767295443,0.493403948,3.24144961,3.997359229,0.493403948,3.24144961,3.997359229,0.493403948,3.24144961,3.997359229,3531.474967,2252.027896,0.206587947,0.008296867
42,Matt,B,-5.1450805,42.889664,53.9436948,29.7533107,6.6362916,-1.1905836,31.46984814,-11.53089902,-24.78550805,31.46984814,-11.53089902,-24.78550805,31.46984814,-11.53089902,-24.78550805,31.46984814,-11.53089902,-24.78550805,2056.1258,7019.55355,3.45,0.105882361,0.245192485,0.130049116,0.155492963,6.058077459,6.434550672,9.938964127,5.832076678,4.571631114,7.313014729,5.832076678,4.571631114,7.313014729,5.832076678,4.571631114,7.313014729,5.832076678,4.571631114,7.313014729,4028.28311,2071.425355,0.169996499,0.008296867
