TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter,Name,Pattern, TYPE_ACC0_MEAN, TYPE_ACC1_MEAN, TYPE_ACC2_MEAN, TYPE_MAG0_MEAN, TYPE_MAG1_MEAN, TYPE_MAG2_MEAN, TYPE_GYRO0_MEAN, TYPE_GYRO1_MEAN, TYPE_GYRO2_MEAN, TYPE_ROTATION0_MEAN, TYPE_ROTATION1_MEAN, TYPE_ROTATION2_MEAN, TYPE_LINEAR0_MEAN, TYPE_LINEAR1_MEAN, TYPE_LINEAR2_MEAN, TYPE_GRAVITY0_MEAN, TYPE_GRAVITY1_MEAN, TYPE_GRAVITY2_MEAN, position_x_MEAN, position_y_MEAN, velocity_x_MEAN, velocity_y_MEAN, pressure_MEAN, size_MEAN, TYPE_ACC0_SD, TYPE_ACC1_SD, TYPE_ACC2_SD, TYPE_MAG0_SD, TYPE_MAG1_SD, TYPE_MAG2_SD, TYPE_GYRO0_SD, TYPE_GYRO1_SD, TYPE_GYRO2_SD, TYPE_ROTATION0_SD, TYPE_ROTATION1_SD, TYPE_ROTATION2_SD, TYPE_LINEAR0_SD, TYPE_LINEAR1_SD, TYPE_LINEAR2_SD, TYPE_GRAVITY0_SD, TYPE_GRAVITY1_SD, TYPE_GRAVITY2_SD, position_x_SD, position_y_SD, velocity_x_SD, velocity_y_SD, pressure_SD, size_SD
20015958,0.07661438,5.8657837,7.88649,0.07661438,5.8657837,7.88649,0.07661438,5.8657837,7.88649,0.07661438,5.8657837,7.88649,-0.042495728,0.08468628,-0.033966064,-0.042495728,0.08468628,-0.033966064,268.98297,863.6987,705.4288,-3991.4617,0.5375,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",42,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20016027,0.22505188,5.6503143,8.667007,0.22505188,5.6503143,8.667007,0.22505188,5.6503143,8.667007,0.22505188,5.6503143,8.667007,0.22505188,5.6503143,8.667007,0.22505188,5.6503143,8.667007,299,729,0,0,0.5375,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",43,James,D,0.22185262,5.7891744833,8.292712,7.55696114,0.70973715,-5.730095,7.5425288683,-0.27427927,-7.1152700945,7.5425288683,-0.27427927,-7.1152700945,7.5118307283,-2.213605258,-9.7464982278,7.5118307283,-2.213605258,-9.7464982278,529.423865,620.4386616667,-287.4461783333,183.2372333333,0.6520833333,0.0189542495,0.0357912451,,,,,,,,,,,,,,,,,,,,,,,
20016251,0.26335144,5.774811,8.283936,22.268677,-9.463501,-33.784485,22.268677,-9.463501,-33.784485,22.268677,-9.463501,-33.784485,22.268677,-9.463501,-33.784485,22.268677,-9.463501,-33.784485,751,194,0,0,0.675,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",43,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20016251,0.26335144,5.774811,8.283936,22.268677,-9.463501,-33.784485,22.268677,-9.463501,-33.784485,22.268677,-9.463501,-33.784485,22.268677,-9.463501,-33.784485,22.268677,-9.463501,-33.784485,751,194,0,0,0.675,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",43,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20016375,0.18673706,5.894516,8.317444,0.18673706,5.894516,8.317444,0.10014343,-0.00958252,0.006393433,0.10014343,-0.00958252,0.006393433,0.10014343,-0.00958252,0.006393433,0.10014343,-0.00958252,0.006393433,732.97766,554.5133,-122.12071,2735.4822,0.675,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",43,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20016559,0.1819458,5.822693,8.154648,0.1819458,5.822693,8.154648,0.1819458,5.822693,8.154648,0.1819458,5.822693,8.154648,0.10040283,-0.00328064,0.26679993,0.10040283,-0.00328064,0.26679993,391.7048,1169.4391,-2052.8757,2398.6233,0.675,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",43,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20016759,0.2106781,5.8179016,8.049301,0.2106781,5.8179016,8.049301,0.2106781,5.8179016,8.049301,0.2106781,5.8179016,8.049301,0.10803223,0.007919312,0.14978027,0.10803223,0.007919312,0.14978027,250.86073,881.67957,450.31934,-4034.6821,0.675,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",43,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20016852,0.32081604,6.014221,8.06366,0.32081604,6.014221,8.06366,0.32081604,6.014221,8.06366,0.32081604,6.014221,8.06366,0.32081604,6.014221,8.06366,0.32081604,6.014221,8.06366,271.5,689.5,0,0,0.25,0.003921569,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",44,James,D,0.04867808,5.8522186,7.88010675,0.04867808,5.8522186,7.88010675,0.04867808,5.8522186,7.88010675,0.04867808,5.8522186,7.88010675,0.04867808,5.8522186,7.88010675,0.04867808,5.8522186,7.88010675,511.17942,629.06705,-444.3019883333,889.36455,0.59375,0.0143790858,0.1608302803,,,,,,,,,,,,,,,,,,,,,,,
20017042,-0.02394104,5.870575,7.431595,-0.02394104,5.870575,7.431595,-0.02394104,5.870575,7.431595,-0.02394104,5.870575,7.431595,-0.02394104,5.870575,7.431595,-0.02394104,5.870575,7.431595,725,215,0,0,0.6625,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",44,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20017042,-0.02394104,5.870575,7.431595,-0.02394104,5.870575,7.431595,-0.02394104,5.870575,7.431595,-0.02394104,5.870575,7.431595,-0.02394104,5.870575,7.431595,-0.02394104,5.870575,7.431595,725,215,0,0,0.6625,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",44,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20017176,0.11012268,5.8179016,8.188156,0.11012268,5.8179016,8.188156,0.11012268,5.8179016,8.188156,0.11012268,5.8179016,8.188156,0.11012268,5.8179016,8.188156,0.11012268,5.8179016,8.188156,707.4397,584.124,-277.7985,3943.4688,0.6625,0.011764707,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",44,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20017360,-0.15322876,5.803543,7.9439545,-0.15322876,5.803543,7.9439545,-0.15322876,5.803543,7.9439545,-0.15322876,5.803543,7.9439545,-0.15322876,5.803543,7.9439545,-0.15322876,5.803543,7.9439545,367.09662,1213.0195,-2695.1084,3625.406,0.6625,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",44,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20017560,0.0622406,5.736496,8.22168,0.0622406,5.736496,8.22168,0.0622406,5.736496,8.22168,0.0622406,5.736496,8.22168,0.0622406,5.736496,8.22168,0.0622406,5.736496,8.22168,271.0402,857.7588,307.09497,-2232.6875,0.6625,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",44,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20017628,0.12449646,5.8897247,7.819458,0.12449646,5.8897247,7.819458,0.12449646,5.8897247,7.819458,0.12449646,5.8897247,7.819458,0.12449646,5.8897247,7.819458,0.12449646,5.8897247,7.819458,302,741,0,0,0.26250002,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",45,James,D,0.13726298,5.9080835167,8.0700478833,0.13726298,5.9080835167,8.0700478833,0.13726298,5.9080835167,8.0700478833,0.1936670933,3.0332132317,4.2006073117,0.1936670933,3.0332132317,4.2006073117,0.1936670933,3.0332132317,4.2006073117,510.0675683333,625.86025,-382.6459733333,-268.5631833333,0.5062500033,0.0143790858,0.1954778728,,,,,,,,,,,,,,,,,,,,,,,
20017796,0.33996582,5.8418427,8.374908,0.33996582,5.8418427,8.374908,0.33996582,5.8418427,8.374908,0.27719116,0.14967346,0.4641571,0.27719116,0.14967346,0.4641571,0.27719116,0.14967346,0.4641571,715,248,0,0,0.375,0.011764707,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",45,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20017796,0.33996582,5.8418427,8.374908,0.33996582,5.8418427,8.374908,0.33996582,5.8418427,8.374908,0.27719116,0.14967346,0.4641571,0.27719116,0.14967346,0.4641571,0.27719116,0.14967346,0.4641571,715,248,0,0,0.375,0.011764707,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",45,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20017961,0.12927246,5.827484,7.9487457,0.12927246,5.827484,7.9487457,0.12927246,5.827484,7.9487457,0.12927246,5.827484,7.9487457,0.12927246,5.827484,7.9487457,0.12927246,5.827484,7.9487457,677.1093,566.04443,-787.03156,3242.7822,0.675,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",45,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20018178,-0.18673706,6.014221,7.8577576,-0.18673706,6.014221,7.8577576,-0.18673706,6.014221,7.8577576,0.27723694,0.14933777,0.46261597,0.27723694,0.14933777,0.46261597,0.27723694,0.14933777,0.46261597,351.35507,1112.6449,-1991.9441,1920.8992,0.675,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",45,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20018311,0.07661438,6.033386,8.04451,0.07661438,6.033386,8.04451,0.07661438,6.033386,8.04451,0.07661438,6.033386,8.04451,0.07661438,6.033386,8.04451,0.07661438,6.033386,8.04451,299.94104,839.47217,483.09982,-6775.0605,0.675,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",45,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20018419,0.42616272,5.8657837,8.039719,20.181274,-8.7677,-34.451294,20.181274,-8.7677,-34.451294,20.181274,-8.7677,-34.451294,20.181274,-8.7677,-34.451294,20.181274,-8.7677,-34.451294,342,613.5,0,0,0.25,0.003921569,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",46,James,D,0.20030721,5.8546117167,7.9694875833,6.78322594,0.5756887,-6.32695,6.78322594,0.5756887,-6.32695,6.77888736,-1.3058675033,-8.8602295333,6.77888736,-1.3058675033,-8.8602295333,6.77888736,-1.3058675033,-8.8602295333,546.2316633333,606.9607416667,-284.9046166667,392.3526333333,0.5583333333,0.0156862752,0.1580153483,,,,,,,,,,,,,,,,,,,,,,,
20018570,0.29208374,5.7939606,8.06366,0.29208374,5.7939606,8.06366,0.29208374,5.7939606,8.06366,0.279068,0.14929199,0.4638214,0.279068,0.14929199,0.4638214,0.279068,0.14929199,0.4638214,736,209,0,0,0.4625,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",46,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20018570,0.29208374,5.7939606,8.06366,0.29208374,5.7939606,8.06366,0.29208374,5.7939606,8.06366,0.279068,0.14929199,0.4638214,0.279068,0.14929199,0.4638214,0.279068,0.14929199,0.4638214,736,209,0,0,0.4625,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",46,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20018712,0.04788208,5.870575,8.034927,0.04788208,5.870575,8.034927,0.04788208,5.870575,8.034927,0.04788208,5.870575,8.034927,0.04788208,5.870575,8.034927,0.04788208,5.870575,8.034927,730.7026,581.09045,-1265.4243,4388.573,0.725,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",46,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20018928,0.05265808,5.966339,7.781143,0.05265808,5.966339,7.781143,0.05265808,5.966339,7.781143,0.05265808,5.966339,7.781143,0.05265808,5.966339,7.781143,0.05265808,5.966339,7.781143,392.44928,1184.9385,-2851.9875,3361.2048,0.725,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",46,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20019145,0.0909729,5.8370514,7.8338165,19.833374,-11.203003,-35.453796,19.833374,-11.203003,-35.453796,19.833374,-11.203003,-35.453796,19.833374,-11.203003,-35.453796,19.833374,-11.203003,-35.453796,340.2381,844.2355,2407.9841,-5395.662,0.725,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",46,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20019230,0.1484375,5.669464,8.585602,0.1484375,5.669464,8.585602,0.1484375,5.669464,8.585602,0.1484375,5.669464,8.585602,0.053268433,-0.1749115,0.71136475,0.053268433,-0.1749115,0.71136475,464,603,0,0,0.725,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",47,James,D,0.0622507732,5.9160639833,7.9631068167,0.0622507732,5.9160639833,7.9631068167,0.0622507732,5.9160639833,7.9631068167,0.0622507732,5.9160639833,7.9631068167,0.0360132855,3.9718297917,5.335444135,0.0360132855,3.9718297917,5.335444135,583.3820766667,580.0272266667,-756.9452923333,959.8747166667,0.6208333333,0.0156862753,0.1562732849,,,,,,,,,,,,,,,,,,,,,,,
20019492,-0.0909729,6.095627,7.795517,-0.0909729,6.095627,7.795517,-0.0909729,6.095627,7.795517,-0.0909729,6.095627,7.795517,-0.0909729,6.095627,7.795517,-0.0909729,6.095627,7.795517,813,161,0,0,0.6,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",47,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20019492,-0.0909729,6.095627,7.795517,-0.0909729,6.095627,7.795517,-0.0909729,6.095627,7.795517,-0.0909729,6.095627,7.795517,-0.0909729,6.095627,7.795517,-0.0909729,6.095627,7.795517,813,161,0,0,0.6,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",47,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20019646,0.29208374,5.8801575,7.7859344,0.29208374,5.8801575,7.7859344,0.29208374,5.8801575,7.7859344,0.29208374,5.8801575,7.7859344,0.29208374,5.8801575,7.7859344,0.29208374,5.8801575,7.7859344,712.6715,583.84863,-1709.0032,4063.7244,0.6,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",47,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20019779,0.14364624,6.0238037,7.6757965,0.14364624,6.0238037,7.6757965,0.14364624,6.0238037,7.6757965,0.14364624,6.0238037,7.6757965,0.14364624,6.0238037,7.6757965,0.14364624,6.0238037,7.6757965,395.5605,1115.3422,-2825.4534,3993.0002,0.6,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",47,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020013,-0.028717041,5.7317047,8.140274,-0.028717041,5.7317047,8.140274,-0.028717041,5.7317047,8.140274,-0.028717041,5.7317047,8.140274,-0.0909729,-0.08932495,0.24853516,-0.0909729,-0.08932495,0.24853516,302.06046,855.97253,-7.215154,-2297.4763,0.6,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",47,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020078,0.16758728,5.8609924,8.188156,19.833374,-9.811401,-33.450317,19.833374,-9.811401,-33.450317,19.833374,-9.811401,-33.450317,19.833374,-9.811401,-33.450317,19.833374,-9.811401,-33.450317,319,741,0,0,0.22500001,0.003921569,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",48,James,D,0.1308771767,5.9112727833,8.067655,10.08771755,-1.83449545,-12.8358408333,10.08771755,-1.83449545,-12.8358408333,10.08771755,-1.83449545,-12.8358408333,10.0692137253,-3.7794315767,-15.4630507867,10.0692137253,-3.7794315767,-15.4630507867,545.006635,625.1479433333,-600.4998025,382.389,0.4770833417,0.0130718963,0.0305354019,,,,,,,,,,,,,,,,,,,,,,,
20020253,0.14364624,5.937607,8.106766,20.181274,-9.463501,-33.784485,20.181274,-9.463501,-33.784485,20.181274,-9.463501,-33.784485,20.181274,-9.463501,-33.784485,20.181274,-9.463501,-33.784485,811,209,0,0,0.32500002,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",48,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020253,0.14364624,5.937607,8.106766,20.181274,-9.463501,-33.784485,20.181274,-9.463501,-33.784485,20.181274,-9.463501,-33.784485,20.181274,-9.463501,-33.784485,20.181274,-9.463501,-33.784485,811,209,0,0,0.32500002,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",48,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020413,0.0909729,6.0429535,8.303085,0.0909729,6.0429535,8.303085,0.0909729,6.0429535,8.303085,0.0909729,6.0429535,8.303085,0.050125122,0.19781494,0.42900085,0.050125122,0.19781494,0.42900085,703.8897,592.77576,-1090.6721,2464.4517,0.6625,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",48,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020564,0.09576416,5.937607,7.972687,0.09576416,5.937607,7.972687,0.09576416,5.937607,7.972687,0.09576416,5.937607,7.972687,0.09576416,5.937607,7.972687,0.09576416,5.937607,7.972687,355.72845,1113.1234,-2591.461,2102.6018,0.6625,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",48,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020747,0.14364624,5.7508698,7.72847,0.14364624,5.7508698,7.72847,0.14364624,5.7508698,7.72847,0.14364624,5.7508698,7.72847,0.07347107,-0.0736084,-0.16070557,0.07347107,-0.0736084,-0.16070557,269.42166,885.9885,79.134285,-2272.7195,0.6625,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",48,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020847,-0.04309082,5.640732,8.049301,-0.04309082,5.640732,8.049301,-0.04309082,5.640732,8.049301,-0.04309082,5.640732,8.049301,-0.04309082,5.640732,8.049301,-0.04309082,5.640732,8.049301,277,731,0,0,0.3125,0.003921569,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",49,James,D,0.0335210167,5.8641917333,8.1458663333,3.42392734,3.3760731667,1.1494573333,3.42392734,3.3760731667,1.1494573333,3.42392734,3.3760731667,1.1494573333,3.4083150557,2.409291539,-0.1682764,3.4083150557,2.409291539,-0.1682764,513.6169133333,587.4987166667,-448.7277,224.6111666667,0.56875,0.0117647068,0.1349519533,,,,,,,,,,,,,,,,,,,,,,,
20021044,-0.10533142,6.004654,8.20253,-0.10533142,6.004654,8.20253,-0.10533142,6.004654,8.20253,-0.10533142,6.004654,8.20253,-0.10533142,6.004654,8.20253,-0.10533142,6.004654,8.20253,783,154,0,0,0.4625,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",49,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20021044,-0.10533142,6.004654,8.20253,-0.10533142,6.004654,8.20253,-0.10533142,6.004654,8.20253,-0.10533142,6.004654,8.20253,-0.10533142,6.004654,8.20253,-0.10533142,6.004654,8.20253,783,154,0,0,0.4625,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",49,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20021181,0.18673706,5.8131104,8.528137,20.529175,-9.115601,-33.450317,20.529175,-9.115601,-33.450317,20.529175,-9.115601,-33.450317,20.529175,-9.115601,-33.450317,20.529175,-9.115601,-33.450317,718.0394,592.5703,-1189.5037,2711.904,0.725,0.011764707,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",49,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20021365,0.09576416,6.009445,7.819458,0.09576416,6.009445,7.819458,0.09576416,6.009445,7.819458,0.09576416,6.009445,7.819458,0.09576416,6.009445,7.819458,0.09576416,6.009445,7.819458,273.02673,1059.197,-2392.1418,2252.6768,0.725,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",49,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20021515,0.17237854,5.712555,8.073242,0.17237854,5.712555,8.073242,0.17237854,5.712555,8.073242,0.17237854,5.712555,8.073242,0.078704834,-0.088134766,0.1668396,0.078704834,-0.088134766,0.1668396,247.63535,834.225,889.2793,-3616.9138,0.725,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",49,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20021638,0.10533142,5.6742554,8.417999,0.10533142,5.6742554,8.417999,0.10533142,5.6742554,8.417999,0.27760315,0.15109253,0.46684265,0.27760315,0.15109253,0.46684265,0.27760315,0.15109253,0.46684265,292,665.5,0,0,0.25,0.003921569,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",50,James,D,0.1931254067,5.82029975,8.15464275,3.5311329467,3.1747131667,1.21569325,3.5311329467,3.1747131667,1.21569325,3.5598449017,2.2541860217,-0.109499475,3.5367532675,1.2809702847,-1.4223961783,3.5367532675,1.2809702847,-1.4223961783,528.8311216667,590.2754166667,-667.8747333333,727.63985,0.475,0.0124183015,0.103749986,,,,,,,,,,,,,,,,,,,,,,,
20021804,0.19152832,5.803543,8.087601,0.19152832,5.803543,8.087601,0.19152832,5.803543,8.087601,0.19152832,5.803543,8.087601,0.19152832,5.803543,8.087601,0.19152832,5.803543,8.087601,822,139,0,0,0.2875,0.003921569,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",50,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20021804,0.19152832,5.803543,8.087601,0.19152832,5.803543,8.087601,0.19152832,5.803543,8.087601,0.19152832,5.803543,8.087601,0.19152832,5.803543,8.087601,0.19152832,5.803543,8.087601,822,139,0,0,0.2875,0.003921569,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",50,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20021949,0.39263916,5.760437,8.1019745,0.39263916,5.760437,8.1019745,0.39263916,5.760437,8.1019745,0.39263916,5.760437,8.1019745,0.39263916,5.760437,8.1019745,0.39263916,5.760437,8.1019745,694.3809,608.5477,-1862.4128,4445.9746,0.675,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",50,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20022082,0.15322876,6.0621185,8.18338,20.181274,-9.811401,-33.450317,20.181274,-9.811401,-33.450317,20.181274,-9.811401,-33.450317,20.181274,-9.811401,-33.450317,20.181274,-9.811401,-33.450317,363.0724,1109.4987,-2834.328,3855.1438,0.675,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",50,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20022282,0.12449646,5.8179016,8.049301,0.12449646,5.8179016,8.049301,0.12449646,5.8179016,8.049301,0.12449646,5.8179016,8.049301,-0.014053345,-0.021392822,0.17192078,-0.014053345,-0.021392822,0.17192078,179.53343,880.1061,689.4924,-3935.2793,0.675,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",50,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20022376,0.06703186,5.827484,8.327026,0.06703186,5.827484,8.327026,0.06703186,5.827484,8.327026,0.06703186,5.827484,8.327026,0.06703186,5.827484,8.327026,0.06703186,5.827484,8.327026,248,669,0,0,0.4,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",51,James,D,0.1212997433,5.8434422167,8.3214391667,6.6834894533,0.498301,-5.667048,6.6834894533,0.498301,-5.667048,6.6834894533,0.498301,-5.667048,6.6655095133,-0.481300507,-6.97525516,6.6655095133,-0.481300507,-6.97525516,506.7064666667,607.9504933333,-634.3371216667,644.2537833333,0.5458333333,0.0163398702,0.0473692632,,,,,,,,,,,,,,,,,,,,,,,
20022550,0.0909729,5.803543,8.355759,0.0909729,5.803543,8.355759,0.0909729,5.803543,8.355759,0.0909729,5.803543,8.355759,0.0909729,5.803543,8.355759,0.0909729,5.803543,8.355759,749,199,0,0,0.575,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",51,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20022550,0.0909729,5.803543,8.355759,0.0909729,5.803543,8.355759,0.0909729,5.803543,8.355759,0.0909729,5.803543,8.355759,0.0909729,5.803543,8.355759,0.0909729,5.803543,8.355759,749,199,0,0,0.575,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",51,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20022683,0.18673706,5.875366,8.528137,0.18673706,5.875366,8.528137,0.18673706,5.875366,8.528137,0.18673706,5.875366,8.528137,0.07885742,-0.002243042,0.67889404,0.07885742,-0.002243042,0.67889404,675.7279,583.3817,-1445.4086,4528.575,0.575,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",51,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
