TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter,Name
17754217,-2.6144562,7.091614,5.664673,-2.6144562,7.091614,5.664673,-0.0053253174,0.01914978,0.020217896,-0.0053253174,0.01914978,0.020217896,-0.0053253174,0.01914978,0.020217896,-0.0053253174,0.01914978,0.020217896,262,793,0,0,1.15,0.03529412,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",24,Matt
17754401,-2.7054443,6.9671173,6.5840454,-2.7054443,6.9671173,6.5840454,0.12037659,-0.13209534,0.059631348,0.12037659,-0.13209534,0.059631348,0.12037659,-0.13209534,0.059631348,0.12037659,-0.13209534,0.059631348,573.9547,1170.104,1757.0299,1505.9408,0.8125,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",24,Matt
17754634,-2.6958618,7.3549805,5.621582,-0.7019043,-17.120361,3.6224365,-0.7019043,-17.120361,3.6224365,-0.7019043,-17.120361,3.6224365,-0.7019043,-17.120361,3.6224365,-0.7019043,-17.120361,3.6224365,1060.909,778.18677,2117.414,-3388.6982,0.8125,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",24,Matt
17754901,-4.036621,7.680588,4.697418,-4.036621,7.680588,4.697418,-4.036621,7.680588,4.697418,-4.036621,7.680588,4.697418,-4.036621,7.680588,4.697418,-4.036621,7.680588,4.697418,819.7654,342.9613,-1811.385,-1259.7343,0.8125,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",24,Matt
17755098,-3.6583252,7.6327057,5.6119995,-3.6583252,7.6327057,5.6119995,-3.6583252,7.6327057,5.6119995,-3.6583252,7.6327057,5.6119995,-3.6583252,7.6327057,5.6119995,-3.6583252,7.6327057,5.6119995,676.3102,252.68982,0,0,0.7,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",25,Matt
17755358,-3.2561035,7.5225677,5.214569,2.6046753,-16.946411,1.4511108,2.6046753,-16.946411,1.4511108,2.6046753,-16.946411,1.4511108,2.6046753,-16.946411,1.4511108,2.6046753,-16.946411,1.4511108,218,819,0,0,1.1375,0.03529412,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",25,Matt
17755358,-3.2561035,7.5225677,5.214569,2.6046753,-16.946411,1.4511108,2.6046753,-16.946411,1.4511108,2.6046753,-16.946411,1.4511108,2.6046753,-16.946411,1.4511108,2.6046753,-16.946411,1.4511108,218,819,0,0,1.1375,0.03529412,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",25,Matt
17755535,-2.2170258,7.1730194,6.258438,-0.18005371,-17.642212,3.1219482,-0.18005371,-17.642212,3.1219482,-0.18005371,-17.642212,3.1219482,-0.18005371,-17.642212,3.1219482,-0.18005371,-17.642212,3.1219482,570.339,1195.3373,2531.6145,1773.487,0.6,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",25,Matt
17755786,-3.428482,7.273575,6.0621185,-3.428482,7.273575,6.0621185,-3.428482,7.273575,6.0621185,-3.428482,7.273575,6.0621185,-3.428482,7.273575,6.0621185,-3.428482,7.273575,6.0621185,1048.3967,728.03845,2134.142,-2008.5133,0.6,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",25,Matt
17756052,-3.4332733,7.6087646,4.984726,-3.4332733,7.6087646,4.984726,-3.4332733,7.6087646,4.984726,-3.4332733,7.6087646,4.984726,-3.4332733,7.6087646,4.984726,-3.4332733,7.6087646,4.984726,863.915,341.68622,-2699.5818,-1966.051,0.9375,0.027450982,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",25,Matt
17756278,-3.7253723,7.685379,6.004654,5.041504,-19.73114,3.4545898,5.041504,-19.73114,3.4545898,5.041504,-19.73114,3.4545898,-0.1662445,0.18748474,0.7814026,-0.1662445,0.18748474,0.7814026,674,214,0,0,0.32500002,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",26,Matt
17756528,-3.1411896,7.5321503,5.7652283,-3.1411896,7.5321503,5.7652283,-3.1411896,7.5321503,5.7652283,-3.1411896,7.5321503,5.7652283,-3.1411896,7.5321503,5.7652283,-3.1411896,7.5321503,5.7652283,250,869,0,0,0.5125,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",26,Matt
17756528,-3.1411896,7.5321503,5.7652283,-3.1411896,7.5321503,5.7652283,-3.1411896,7.5321503,5.7652283,-3.1411896,7.5321503,5.7652283,-3.1411896,7.5321503,5.7652283,-3.1411896,7.5321503,5.7652283,250,869,0,0,0.5125,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",26,Matt
17756703,-2.0590057,7.2352753,6.191391,-2.0590057,7.2352753,6.191391,-2.0590057,7.2352753,6.191391,-2.0590057,7.2352753,6.191391,-2.0590057,7.2352753,6.191391,-2.0590057,7.2352753,6.191391,545.0793,1163.4634,2446.3462,1992.8436,0.71250004,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",26,Matt
17756970,-2.173935,7.3118896,5.4300385,-2.173935,7.3118896,5.4300385,-2.173935,7.3118896,5.4300385,-2.173935,7.3118896,5.4300385,-2.173935,7.3118896,5.4300385,-2.173935,7.3118896,5.4300385,1079.0222,747.57556,2297.5347,-2527.3196,0.71250004,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",26,Matt
17757220,-2.6336212,8.145065,4.989502,3.1265259,-18.164063,2.2857666,3.1265259,-18.164063,2.2857666,3.1265259,-18.164063,2.2857666,3.1265259,-18.164063,2.2857666,3.1265259,-18.164063,2.2857666,864.2241,346.25317,-2365.197,-2111.9512,0.975,0.027450982,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",26,Matt
17757439,-2.8874054,7.862549,4.7261505,-2.8874054,7.862549,4.7261505,-2.8874054,7.862549,4.7261505,-2.8874054,7.862549,4.7261505,0.56651306,0.15666199,-0.25961304,0.56651306,0.15666199,-0.25961304,643,190,0,0,0.38750002,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",27,Matt
17757702,-3.4332733,7.5848236,5.2241364,-3.4332733,7.5848236,5.2241364,-3.4332733,7.5848236,5.2241364,-3.4332733,7.5848236,5.2241364,-3.4332733,7.5848236,5.2241364,-3.4332733,7.5848236,5.2241364,235,785,0,0,1.1125001,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",27,Matt
17757702,-3.4332733,7.5848236,5.2241364,-3.4332733,7.5848236,5.2241364,-3.4332733,7.5848236,5.2241364,-3.4332733,7.5848236,5.2241364,-3.4332733,7.5848236,5.2241364,-3.4332733,7.5848236,5.2241364,235,785,0,0,1.1125001,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",27,Matt
17757854,-2.5474243,7.2831573,6.4882813,-2.5474243,7.2831573,6.4882813,-2.5474243,7.2831573,6.4882813,-2.5474243,7.2831573,6.4882813,-2.5474243,7.2831573,6.4882813,-2.5474243,7.2831573,6.4882813,556.385,1147.8434,3174.0457,2666.416,0.55,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",27,Matt
17758121,-2.0781555,7.3118896,5.583267,-0.5279541,-17.294312,2.7877808,-0.039398193,0.2631073,-0.13316345,-0.039398193,0.2631073,-0.13316345,-0.039398193,0.2631073,-0.13316345,-0.039398193,0.2631073,-0.13316345,1084.4149,804.9971,2124.5027,-2034.9486,0.55,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",27,Matt
17758338,-4.0940704,8.058868,4.333496,-4.0940704,8.058868,4.333496,-4.0940704,8.058868,4.333496,-4.0940704,8.058868,4.333496,-4.0940704,8.058868,4.333496,-4.0940704,8.058868,4.333496,846.116,328.5589,-2727.4587,-1772.8286,0.825,0.03529412,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",27,Matt
17758550,-3.6583252,8.293503,4.036621,-3.6583252,8.293503,4.036621,-3.6583252,8.293503,4.036621,-3.6583252,8.293503,4.036621,-3.6583252,8.293503,4.036621,-3.6583252,8.293503,4.036621,640.5,169,0,0,0.2875,0.003921569,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",28,Matt
17758782,-2.6383972,7.5369415,5.262451,-2.6383972,7.5369415,5.262451,-2.6383972,7.5369415,5.262451,-2.6383972,7.5369415,5.262451,0.5181885,-0.07450867,-0.054611206,0.5181885,-0.07450867,-0.054611206,248,739,0,0,0.75,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",28,Matt
17758782,-2.6383972,7.5369415,5.262451,-2.6383972,7.5369415,5.262451,-2.6383972,7.5369415,5.262451,-2.6383972,7.5369415,5.262451,0.5181885,-0.07450867,-0.054611206,0.5181885,-0.07450867,-0.054611206,248,739,0,0,0.75,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",28,Matt
17758973,-2.0590057,7.168228,6.416458,-2.0590057,7.168228,6.416458,-2.0590057,7.168228,6.416458,-2.0590057,7.168228,6.416458,0.43154907,-0.23059082,0.4815216,0.43154907,-0.23059082,0.4815216,565.4467,1183.5503,1812.2972,1626.8542,0.825,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",28,Matt
17759206,-2.5713654,7.6470795,5.377365,-1.0498047,-17.120361,1.953125,-1.0498047,-17.120361,1.953125,-1.0498047,-17.120361,1.953125,-1.0498047,-17.120361,1.953125,-1.0498047,-17.120361,1.953125,1078.2477,814.3364,1278.8843,-1775.4473,0.5625,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",28,Matt
17759456,-4.400528,7.819458,4.4244843,-4.400528,7.819458,4.4244843,-4.400528,7.819458,4.4244843,-4.400528,7.819458,4.4244843,-4.400528,7.819458,4.4244843,-4.400528,7.819458,4.4244843,813.2493,329.8883,-2304.7556,-2048.778,0.83750004,0.027450982,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",28,Matt
17759646,-4.4963074,8.216888,4.2951965,-4.4963074,8.216888,4.2951965,-4.4963074,8.216888,4.2951965,-4.4963074,8.216888,4.2951965,-4.4963074,8.216888,4.2951965,-4.4963074,8.216888,4.2951965,684,225,0,0,0.6125,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",29,Matt
17759885,-2.6958618,7.2831573,5.377365,-2.6958618,7.2831573,5.377365,-2.6958618,7.2831573,5.377365,-2.6958618,7.2831573,5.377365,-2.6958618,7.2831573,5.377365,-2.6958618,7.2831573,5.377365,225,810,0,0,1.1,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",29,Matt
17759885,-2.6958618,7.2831573,5.377365,-2.6958618,7.2831573,5.377365,-2.6958618,7.2831573,5.377365,-2.6958618,7.2831573,5.377365,-2.6958618,7.2831573,5.377365,-2.6958618,7.2831573,5.377365,225,810,0,0,1.1,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",29,Matt
17760073,-2.1499786,7.1299286,6.397293,-2.1499786,7.1299286,6.397293,-2.1499786,7.1299286,6.397293,-2.1499786,7.1299286,6.397293,-2.1499786,7.1299286,6.397293,-2.1499786,7.1299286,6.397293,581.585,1184.5851,1800.1761,1845.9043,0.8,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",29,Matt
17760340,-2.4516602,7.096405,6.1147766,-2.4516602,7.096405,6.1147766,-2.4516602,7.096405,6.1147766,-2.4516602,7.096405,6.1147766,0.231781,-0.07795715,-0.008514404,0.231781,-0.07795715,-0.008514404,1088.4354,814.631,2252.4243,-2439.536,0.8,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",29,Matt
17760607,-3.7493134,7.843399,4.7117767,-3.7493134,7.843399,4.7117767,-3.7493134,7.843399,4.7117767,0.20111084,-0.43902588,-0.87568665,0.20111084,-0.43902588,-0.87568665,0.20111084,-0.43902588,-0.87568665,840.99036,339.26868,-2095.4028,-1979.1365,0.8,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",29,Matt
17760804,-3.6439667,7.575241,5.5928497,-3.6439667,7.575241,5.5928497,-3.6439667,7.575241,5.5928497,-0.20396423,0.44029236,0.8743286,-0.20396423,0.44029236,0.8743286,-0.20396423,0.44029236,0.8743286,678.8168,210.59161,0,0,0.3625,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",30,Matt
17761027,-3.3423004,7.637497,5.123581,1.0375977,-18.164063,1.28479,1.0375977,-18.164063,1.28479,1.0375977,-18.164063,1.28479,1.0375977,-18.164063,1.28479,1.0375977,-18.164063,1.28479,259,709,0,0,1.0500001,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",30,Matt
17761027,-3.3423004,7.637497,5.123581,1.0375977,-18.164063,1.28479,1.0375977,-18.164063,1.28479,1.0375977,-18.164063,1.28479,1.0375977,-18.164063,1.28479,1.0375977,-18.164063,1.28479,259,709,0,0,1.0500001,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",30,Matt
17761208,-2.2553253,7.297516,6.0908356,-2.2553253,7.297516,6.0908356,-2.2553253,7.297516,6.0908356,-2.2553253,7.297516,6.0908356,-2.2553253,7.297516,6.0908356,-2.2553253,7.297516,6.0908356,591.468,1156.8865,2331.915,2159.5085,0.75,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",30,Matt
17761442,-1.929718,7.1778107,5.7652283,-1.929718,7.1778107,5.7652283,-1.929718,7.1778107,5.7652283,-1.929718,7.1778107,5.7652283,-1.929718,7.1778107,5.7652283,-1.929718,7.1778107,5.7652283,1070.4414,833.62463,1472.438,-1998.5542,0.75,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",30,Matt
17761658,-2.7054443,7.3070984,5.391739,-2.7054443,7.3070984,5.391739,0.08522034,0.44631958,-0.09693909,0.08522034,0.44631958,-0.09693909,0.08522034,0.44631958,-0.09693909,0.08522034,0.44631958,-0.09693909,805.4902,333.2638,-2567.447,-2371.7446,1.0125,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",30,Matt
17761843,-3.8833923,7.484268,5.3630066,-3.8833923,7.484268,5.3630066,-3.8833923,7.484268,5.3630066,-3.8833923,7.484268,5.3630066,-0.17073059,0.013153076,0.20874023,-0.17073059,0.013153076,0.20874023,647,206,0,0,0.3375,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",31,Matt
17762074,-3.2752533,7.4746857,4.855438,-3.2752533,7.4746857,4.855438,-3.2752533,7.4746857,4.855438,-3.2752533,7.4746857,4.855438,-3.2752533,7.4746857,4.855438,-3.2752533,7.4746857,4.855438,229,763,0,0,1.075,0.027450982,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",31,Matt
17762074,-3.2752533,7.4746857,4.855438,-3.2752533,7.4746857,4.855438,-3.2752533,7.4746857,4.855438,-3.2752533,7.4746857,4.855438,-3.2752533,7.4746857,4.855438,-3.2752533,7.4746857,4.855438,229,763,0,0,1.075,0.027450982,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",31,Matt
17762259,-2.3941956,7.230484,6.229706,-2.3941956,7.230484,6.229706,-2.3941956,7.230484,6.229706,-2.3941956,7.230484,6.229706,-2.3941956,7.230484,6.229706,-2.3941956,7.230484,6.229706,579.6051,1179.1709,2253.772,1877.6406,0.77500004,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",31,Matt
17762493,-2.0685883,7.2209015,5.2911835,1.7349243,-17.120361,3.6224365,1.7349243,-17.120361,3.6224365,1.7349243,-17.120361,3.6224365,1.7349243,-17.120361,3.6224365,1.7349243,-17.120361,3.6224365,1078.6666,795.9,2489.048,-2240.2754,0.77500004,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",31,Matt
17762709,-3.6631165,7.3310394,5.3582153,5.3894043,-17.294312,3.4545898,5.3894043,-17.294312,3.4545898,-0.21076965,0.4352417,0.8751373,-0.21076965,0.4352417,0.8751373,-0.21076965,0.4352417,0.8751373,840.96094,337.0224,-1707.9755,-1935.5271,0.77500004,0.03529412,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",31,Matt
17762921,-3.5769348,7.6566467,4.443634,-3.5769348,7.6566467,4.443634,-3.5769348,7.6566467,4.443634,-3.5769348,7.6566467,4.443634,-3.5769348,7.6566467,4.443634,-3.5769348,7.6566467,4.443634,711.7491,203,0,0,0.65000004,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",32,Matt
17763143,-3.2704773,7.455536,5.0134583,-3.2704773,7.455536,5.0134583,-3.2704773,7.455536,5.0134583,-3.2704773,7.455536,5.0134583,-3.2704773,7.455536,5.0134583,-3.2704773,7.455536,5.0134583,272,687,0,0,0.975,0.027450982,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",32,Matt
17763143,-3.2704773,7.455536,5.0134583,-3.2704773,7.455536,5.0134583,-3.2704773,7.455536,5.0134583,-3.2704773,7.455536,5.0134583,-3.2704773,7.455536,5.0134583,-3.2704773,7.455536,5.0134583,272,687,0,0,0.975,0.027450982,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",32,Matt
17763310,-2.336731,7.192169,6.7181244,-2.336731,7.192169,6.7181244,-2.336731,7.192169,6.7181244,-2.336731,7.192169,6.7181244,-2.336731,7.192169,6.7181244,-2.336731,7.192169,6.7181244,558.6427,1154.2368,2274.3872,1959.1539,0.675,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",32,Matt
17763560,-3.375824,7.139496,5.7269287,-3.375824,7.139496,5.7269287,-3.375824,7.139496,5.7269287,-3.375824,7.139496,5.7269287,-3.375824,7.139496,5.7269287,-3.375824,7.139496,5.7269287,1086.4995,808.5005,2546.931,-2547.1404,0.675,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",32,Matt
17763794,-3.2752533,7.369339,4.8219147,4.170227,-18.86139,2.9541016,4.170227,-18.86139,2.9541016,4.170227,-18.86139,2.9541016,4.170227,-18.86139,2.9541016,4.170227,-18.86139,2.9541016,823.94635,340.24365,-2146.406,-2020.2988,0.9375,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",32,Matt
17763983,-3.5338287,7.2592163,5.918457,-3.5338287,7.2592163,5.918457,-3.5338287,7.2592163,5.918457,-3.5338287,7.2592163,5.918457,-3.5338287,7.2592163,5.918457,-3.5338287,7.2592163,5.918457,667.5,232,0,0,0.3125,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",33,Matt
17764213,-3.0502014,7.158661,5.4683533,-3.0502014,7.158661,5.4683533,-0.02128601,0.004257202,-0.019180298,-0.02128601,0.004257202,-0.019180298,-0.02128601,0.004257202,-0.019180298,-0.02128601,0.004257202,-0.019180298,266,752,0,0,1.025,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",33,Matt
17764213,-3.0502014,7.158661,5.4683533,-3.0502014,7.158661,5.4683533,-0.02128601,0.004257202,-0.019180298,-0.02128601,0.004257202,-0.019180298,-0.02128601,0.004257202,-0.019180298,-0.02128601,0.004257202,-0.019180298,266,752,0,0,1.025,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",33,Matt
17764378,-2.9640198,7.455536,6.0621185,-2.9640198,7.455536,6.0621185,-2.9640198,7.455536,6.0621185,-2.9640198,7.455536,6.0621185,-2.9640198,7.455536,6.0621185,-2.9640198,7.455536,6.0621185,579.78094,1118.7809,2508.1333,2583.7222,0.7625,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",33,Matt
17764628,-3.1028748,7.0389404,5.736496,-3.1028748,7.0389404,5.736496,-3.1028748,7.0389404,5.736496,-0.15782166,0.41809082,0.89364624,-0.15782166,0.41809082,0.89364624,-0.15782166,0.41809082,0.89364624,1085.4178,826.70374,1493.0614,-1620.6635,0.475,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",33,Matt
17764879,-4.108444,7.9870453,5.319916,-4.108444,7.9870453,5.319916,-4.108444,7.9870453,5.319916,-4.108444,7.9870453,5.319916,-4.108444,7.9870453,5.319916,-4.108444,7.9870453,5.319916,777.89136,384.89136,-2129.2866,-2129.5652,1.0125,0.023529414,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",33,Matt
17765085,-4.2520905,7.795517,4.893738,-4.2520905,7.795517,4.893738,-4.2520905,7.795517,4.893738,-4.2520905,7.795517,4.893738,-4.2520905,7.795517,4.893738,-4.2520905,7.795517,4.893738,636,215.5,0,0,0.71250004,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",34,Matt
17765310,-3.0549927,7.3549805,5.219345,-3.0549927,7.3549805,5.219345,-3.0549927,7.3549805,5.219345,-3.0549927,7.3549805,5.219345,0.32470703,-0.06523132,-0.2290802,0.32470703,-0.06523132,-0.2290802,248,771,0,0,1.025,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",34,Matt
17765310,-3.0549927,7.3549805,5.219345,-3.0549927,7.3549805,5.219345,-3.0549927,7.3549805,5.219345,-3.0549927,7.3549805,5.219345,0.32470703,-0.06523132,-0.2290802,0.32470703,-0.06523132,-0.2290802,248,771,0,0,1.025,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",34,Matt
17765479,-2.6815033,7.163437,6.5601044,-2.6815033,7.163437,6.5601044,-2.6815033,7.163437,6.5601044,-2.6815033,7.163437,6.5601044,0.20500183,-0.061935425,0.59091187,0.20500183,-0.061935425,0.59091187,565.36127,1156.5953,3539.1475,3033.2422,0.725,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",34,Matt
17765730,-2.6336212,7.4698944,5.736496,-2.6336212,7.4698944,5.736496,-2.6336212,7.4698944,5.736496,-2.6336212,7.4698944,5.736496,-2.6336212,7.4698944,5.736496,-2.6336212,7.4698944,5.736496,1072.1902,782.2787,2989.828,-2902.3853,0.725,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",34,Matt
17765996,-4.175476,7.546509,4.563339,-4.175476,7.546509,4.563339,-4.175476,7.546509,4.563339,-4.175476,7.546509,4.563339,-4.175476,7.546509,4.563339,-4.175476,7.546509,4.563339,848.3306,310.33063,-1768.528,-1660.8021,1.025,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",34,Matt
17766166,-3.5529938,7.364563,5.894516,6.4331055,-18.338013,2.1194458,-0.100112915,0.01914978,-0.13209534,-0.100112915,0.01914978,-0.13209534,-0.100112915,0.01914978,-0.13209534,-0.100112915,0.01914978,-0.13209534,697,223,0,0,0.32500002,0.003921569,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",35,Matt
17766390,-3.1603394,7.541733,4.8650055,-3.1603394,7.541733,4.8650055,-3.1603394,7.541733,4.8650055,-3.1603394,7.541733,4.8650055,-3.1603394,7.541733,4.8650055,-3.1603394,7.541733,4.8650055,269,682,0,0,1.1750001,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",35,Matt
17766390,-3.1603394,7.541733,4.8650055,-3.1603394,7.541733,4.8650055,-3.1603394,7.541733,4.8650055,-3.1603394,7.541733,4.8650055,-3.1603394,7.541733,4.8650055,-3.1603394,7.541733,4.8650055,269,682,0,0,1.1750001,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",35,Matt
17766580,-2.5378418,7.1730194,6.0429535,-2.5378418,7.1730194,6.0429535,-2.5378418,7.1730194,6.0429535,-2.5378418,7.1730194,6.0429535,-2.5378418,7.1730194,6.0429535,-2.5378418,7.1730194,6.0429535,599.00916,1116.4292,2566.941,2203.1873,0.65000004,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",35,Matt
17766831,-3.3087769,7.120346,5.961548,-3.3087769,7.120346,5.961548,-3.3087769,7.120346,5.961548,-3.3087769,7.120346,5.961548,-3.3087769,7.120346,5.961548,-3.3087769,7.120346,5.961548,1081.2351,813.84204,2072.9644,-1741.7589,0.65000004,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",35,Matt
17767064,-3.1220245,7.6279144,5.348633,6.4331055,-19.03534,3.7887573,6.4331055,-19.03534,3.7887573,6.4331055,-19.03534,3.7887573,6.4331055,-19.03534,3.7887573,6.4331055,-19.03534,3.7887573,821.56445,315.27832,-2402.7615,-2529.7566,0.9125,0.027450982,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",35,Matt
17767230,-4.1180267,7.680588,4.0509796,-4.1180267,7.680588,4.0509796,-4.1180267,7.680588,4.0509796,-4.1180267,7.680588,4.0509796,-4.1180267,7.680588,4.0509796,-4.1180267,7.680588,4.0509796,670.9394,174,0,0,0.5,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",36,Matt
17767470,-3.0406342,7.1778107,5.942398,3.8223267,-16.77246,3.956604,3.8223267,-16.77246,3.956604,3.8223267,-16.77246,3.956604,3.8223267,-16.77246,3.956604,3.8223267,-16.77246,3.956604,259,747,0,0,0.65000004,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",36,Matt
17767470,-3.0406342,7.1778107,5.942398,3.8223267,-16.77246,3.956604,3.8223267,-16.77246,3.956604,3.8223267,-16.77246,3.956604,3.8223267,-16.77246,3.956604,3.8223267,-16.77246,3.956604,259,747,0,0,0.65000004,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",36,Matt
17767665,-2.9400787,7.2017517,6.775589,-2.9400787,7.2017517,6.775589,-2.9400787,7.2017517,6.775589,-2.9400787,7.2017517,6.775589,-2.9400787,7.2017517,6.775589,-2.9400787,7.2017517,6.775589,576.3444,1152.0342,1741.3068,1616.7527,0.575,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",36,Matt
17767882,-3.5434113,7.431595,5.5737,-3.5434113,7.431595,5.5737,-3.5434113,7.431595,5.5737,-0.15190125,0.4092102,0.8986511,-0.15190125,0.4092102,0.8986511,-0.15190125,0.4092102,0.8986511,1107.2268,833.3717,2045.2173,-2100.955,0.575,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",36,Matt
