TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter,,,,,,,
20000755,0.0909729,5.439621,8.269562,0.0909729,5.439621,8.269562,0.0909729,5.439621,8.269562,0.26278687,0.12974548,0.4414673,0.26278687,0.12974548,0.4414673,0.26278687,0.12974548,0.4414673,213.1439,896.84875,861.9288,-6412.0225,0.6875,0.019607844," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000846,0.009567261,5.41568,8.523346,0.009567261,5.41568,8.523346,0.009567261,5.41568,8.523346,0.009567261,5.41568,8.523346,0.009567261,5.41568,8.523346,0.009567261,5.41568,8.523346,244.5,714,0,0,0.6875,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",24
20001150,0.0909729,5.7269287,7.8338165,0.0909729,5.7269287,7.8338165,0.0909729,5.7269287,7.8338165,0.27056885,0.13534546,0.44015503,0.27056885,0.13534546,0.44015503,0.27056885,0.13534546,0.44015503,712,227,0,0,0.6,0.011764707," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",24
20001150,0.0909729,5.7269287,7.8338165,0.0909729,5.7269287,7.8338165,0.0909729,5.7269287,7.8338165,0.27056885,0.13534546,0.44015503,0.27056885,0.13534546,0.44015503,0.27056885,0.13534546,0.44015503,712,227,0,0,0.6,0.011764707," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",24
20001255,-0.01914978,5.7652283,8.327026,-0.01914978,5.7652283,8.327026,-0.01914978,5.7652283,8.327026,-0.01914978,5.7652283,8.327026,-0.01914978,5.7652283,8.327026,-0.01914978,5.7652283,8.327026,688,585.0276,43.673615,4238.1245,0.6,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",24
20001472,-0.03829956,5.8370514,8.097183,-0.03829956,5.8370514,8.097183,0.005340576,-0.04899597,0.04472351,0.005340576,-0.04899597,0.04472351,0.005340576,-0.04899597,0.04472351,0.005340576,-0.04899597,0.04472351,313.7222,1102.7485,-2511.0195,3537.3806,0.6,0.023529414," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",24
20001639,-0.03829956,5.559326,7.805084,-0.03829956,5.559326,7.805084,-0.03829956,5.559326,7.805084,-0.03829956,5.559326,7.805084,-0.03829956,5.559326,7.805084,-0.03829956,5.559326,7.805084,260.19443,854.0348,470.78094,-2812.751,0.6,0.019607844," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20001728,-0.08139038,5.535385,8.75798,-0.08139038,5.535385,8.75798,-0.08139038,5.535385,8.75798,0.26463318,0.13354492,0.44076538,0.26463318,0.13354492,0.44076538,0.26463318,0.13354492,0.44076538,292,695,0,0,0.26250002,0.003921569," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",25
20001920,0.10533142,5.602417,8.437164,0.10533142,5.602417,8.437164,0.10533142,5.602417,8.437164,0.27012634,0.1350708,0.44119263,0.27012634,0.1350708,0.44119263,0.27012634,0.1350708,0.44119263,802,176,0,0,0.675,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",25
20001920,0.10533142,5.602417,8.437164,0.10533142,5.602417,8.437164,0.10533142,5.602417,8.437164,0.27012634,0.1350708,0.44119263,0.27012634,0.1350708,0.44119263,0.27012634,0.1350708,0.44119263,802,176,0,0,0.675,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",25
20002040,0.07661438,5.621582,8.561661,0.07661438,5.621582,8.561661,0.07661438,5.621582,8.561661,0.07661438,5.621582,8.561661,0.07661438,5.621582,8.561661,0.07661438,5.621582,8.561661,693.04535,592.8185,-810.19977,3240.116,0.675,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",25
20002274,0.13885498,5.5641174,8.279144,0.13885498,5.5641174,8.279144,0.13885498,5.5641174,8.279144,0.13885498,5.5641174,8.279144,0.13885498,5.5641174,8.279144,0.13885498,5.5641174,8.279144,316.18567,1058.7833,-3270.468,3816.274,0.675,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",25
20002457,0.26335144,5.5449677,8.240829,0.26335144,5.5449677,8.240829,-0.057495117,-0.034088135,0.014892578,0.26417542,0.12973022,0.44432068,0.26417542,0.12973022,0.44432068,0.26417542,0.12973022,0.44432068,224.83678,834.9182,649.31836,-2759.2693,0.675,0.019607844," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20002572,-0.014358521,5.5258026,8.633484,-0.014358521,5.5258026,8.633484,-0.014358521,5.5258026,8.633484,-0.014358521,5.5258026,8.633484,-0.1408081,-0.07107544,0.5819397,-0.1408081,-0.07107544,0.5819397,245,700,0,0,0.375,0.007843138," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",26
20002772,0.22984314,5.621582,8.188156,0.22984314,5.621582,8.188156,0.22984314,5.621582,8.188156,0.22984314,5.621582,8.188156,0.100250244,-0.07525635,0.20709229,0.100250244,-0.07525635,0.20709229,744,197,0,0,0.5625,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",26
20002772,0.22984314,5.621582,8.188156,0.22984314,5.621582,8.188156,0.22984314,5.621582,8.188156,0.22984314,5.621582,8.188156,0.100250244,-0.07525635,0.20709229,0.100250244,-0.07525635,0.20709229,744,197,0,0,0.5625,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",26
20002924,0.28729248,5.6838226,7.9056396,0.28729248,5.6838226,7.9056396,0.28729248,5.6838226,7.9056396,0.28729248,5.6838226,7.9056396,0.16279602,0.022888184,-0.100997925,0.16279602,0.022888184,-0.100997925,688.3016,585.381,-218.44572,2933.882,0.5625,0.019607844," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",26
20003125,0.0909729,5.5162354,7.8098755,0.0909729,5.5162354,7.8098755,0.0909729,5.5162354,7.8098755,0.0909729,5.5162354,7.8098755,-0.021240234,-0.16070557,-0.18554688,-0.021240234,-0.16070557,-0.18554688,363.35992,1107.779,-2098.4834,2213.2866,0.5625,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",26
20003275,0.18673706,5.6263733,8.2599945,0.18673706,5.6263733,8.2599945,0.18673706,5.6263733,8.2599945,0.18673706,5.6263733,8.2599945,0.18673706,5.6263733,8.2599945,0.18673706,5.6263733,8.2599945,228.53911,891.6127,1295.6735,-4880.1763,0.5625,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20003387,0.2681427,5.83226,7.9918365,0.2681427,5.83226,7.9918365,0.2681427,5.83226,7.9918365,0.2681427,5.83226,7.9918365,0.2681427,5.83226,7.9918365,0.2681427,5.83226,7.9918365,275.58588,719.94946,0,0,0.22500001,0.003921569," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",27
20003554,0.31602478,5.602417,8.576019,0.31602478,5.602417,8.576019,0.31602478,5.602417,8.576019,0.31602478,5.602417,8.576019,0.31602478,5.602417,8.576019,0.31602478,5.602417,8.576019,762,219,0,0,0.32500002,0.003921569," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",27
20003554,0.31602478,5.602417,8.576019,0.31602478,5.602417,8.576019,0.31602478,5.602417,8.576019,0.31602478,5.602417,8.576019,0.31602478,5.602417,8.576019,0.31602478,5.602417,8.576019,762,219,0,0,0.32500002,0.003921569," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",27
20003676,-0.12449646,5.8131104,8.676575,-0.12449646,5.8131104,8.676575,-0.12449646,5.8131104,8.676575,-0.12449646,5.8131104,8.676575,-0.12449646,5.8131104,8.676575,-0.12449646,5.8131104,8.676575,727.72534,608.05457,-1320.9675,5003.653,0.725,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",27
20003925,-0.0622406,5.9998627,7.8577576,-0.0622406,5.9998627,7.8577576,-0.0622406,5.9998627,7.8577576,-0.0622406,5.9998627,7.8577576,-0.0622406,5.9998627,7.8577576,-0.0622406,5.9998627,7.8577576,336.80353,1117.104,-2975.4421,4603.067,0.725,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",27
20004109,-0.04788208,5.774811,8.164215,-0.04788208,5.774811,8.164215,-0.04788208,5.774811,8.164215,-0.04788208,5.774811,8.164215,-0.04788208,5.774811,8.164215,-0.04788208,5.774811,8.164215,266.00522,837.4662,546.16315,-3129.2559,0.725,0.019607844," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",27
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20004199,0.2106781,5.4970856,8.671783,0.2106781,5.4970856,8.671783,0.2106781,5.4970856,8.671783,0.26940918,0.13882446,0.4484558,0.26940918,0.13882446,0.4484558,0.26940918,0.13882446,0.4484558,282,684,0,0,0.3625,0.007843138," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",28
20004373,0.0622406,5.693405,8.317444,0.0622406,5.693405,8.317444,0.0622406,5.693405,8.317444,0.0622406,5.693405,8.317444,0.0622406,5.693405,8.317444,0.0622406,5.693405,8.317444,752,203,0,0,0.7,0.019607844," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",28
20004373,0.0622406,5.693405,8.317444,0.0622406,5.693405,8.317444,0.0622406,5.693405,8.317444,0.0622406,5.693405,8.317444,0.0622406,5.693405,8.317444,0.0622406,5.693405,8.317444,752,203,0,0,0.7,0.019607844," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",28
20004493,0.30645752,5.535385,8.145065,0.30645752,5.535385,8.145065,0.30645752,5.535385,8.145065,0.30645752,5.535385,8.145065,0.30645752,5.535385,8.145065,0.30645752,5.535385,8.145065,715.60095,574.09375,-558.5669,3625.6948,0.7,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",28
20004726,-0.12927246,5.918457,8.145065,20.181274,-8.4198,-34.78546,20.181274,-8.4198,-34.78546,20.181274,-8.4198,-34.78546,20.181274,-8.4198,-34.78546,20.181274,-8.4198,-34.78546,329.31226,1092.5989,-2519.1572,2245.5764,0.7,0.023529414," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",28
20004893,0.004776001,5.5880585,8.092392,0.004776001,5.5880585,8.092392,0.004776001,5.5880585,8.092392,0.004776001,5.5880585,8.092392,0.004776001,5.5880585,8.092392,0.004776001,5.5880585,8.092392,275,873.58875,0.001251459,-2088.0132,0.7,0.023529414," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",28
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20004967,0.24899292,5.056549,8.3797,0.24899292,5.056549,8.3797,0.24899292,5.056549,8.3797,0.26889038,0.1395874,0.4507599,0.26889038,0.1395874,0.4507599,0.26889038,0.1395874,0.4507599,267.5,791,0,0,0.4125,0.011764707," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",29
20005143,0.28250122,5.602417,8.130707,0.28250122,5.602417,8.130707,0.28250122,5.602417,8.130707,0.27270508,0.14181519,0.45022583,0.27270508,0.14181519,0.45022583,0.27270508,0.14181519,0.45022583,709,207,0,0,0.52500004,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",29
20005143,0.28250122,5.602417,8.130707,0.28250122,5.602417,8.130707,0.28250122,5.602417,8.130707,0.27270508,0.14181519,0.45022583,0.27270508,0.14181519,0.45022583,0.27270508,0.14181519,0.45022583,709,207,0,0,0.52500004,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",29
20005277,0.22505188,5.4539795,8.470673,0.22505188,5.4539795,8.470673,0.22505188,5.4539795,8.470673,0.22505188,5.4539795,8.470673,0.22505188,5.4539795,8.470673,0.22505188,5.4539795,8.470673,688,565.9652,37.143562,4264.1226,0.7875,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",29
20005511,-0.20588684,5.918457,8.121124,-0.20588684,5.918457,8.121124,-0.20588684,5.918457,8.121124,-0.20588684,5.918457,8.121124,-0.20588684,5.918457,8.121124,-0.20588684,5.918457,8.121124,339.78094,1108.8917,-2618.507,2446.0303,0.7875,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",29
20005678,0.18673706,5.688614,7.9248047,0.18673706,5.688614,7.9248047,0.18673706,5.688614,7.9248047,0.18673706,5.688614,7.9248047,0.18673706,5.688614,7.9248047,0.18673706,5.688614,7.9248047,273.4395,860.3375,346.7037,-3368.1472,0.7875,0.019607844," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",29
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20005764,-0.0335083,5.5880585,8.968674,-0.0335083,5.5880585,8.968674,-0.0335083,5.5880585,8.968674,-0.0335083,5.5880585,8.968674,-0.0335083,5.5880585,8.968674,-0.0335083,5.5880585,8.968674,283,733,0,0,0.52500004,0.003921569," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",30
20005940,0.0909729,5.8418427,8.22168,0.0909729,5.8418427,8.22168,0.0909729,5.8418427,8.22168,0.0909729,5.8418427,8.22168,0.0909729,5.8418427,8.22168,0.0909729,5.8418427,8.22168,734,168,0,0,0.3125,0.007843138," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",30
20005940,0.0909729,5.8418427,8.22168,0.0909729,5.8418427,8.22168,0.0909729,5.8418427,8.22168,0.0909729,5.8418427,8.22168,0.0909729,5.8418427,8.22168,0.0909729,5.8418427,8.22168,734,168,0,0,0.3125,0.007843138," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",30
20006078,0.23461914,5.7556458,8.87291,0.23461914,5.7556458,8.87291,0.23461914,5.7556458,8.87291,0.23461914,5.7556458,8.87291,0.23461914,5.7556458,8.87291,0.23461914,5.7556458,8.87291,713.31793,553.23065,-335.8693,4274.6235,0.6625,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",30
20006329,-0.10533142,5.7508698,7.733261,-0.10533142,5.7508698,7.733261,-0.10533142,5.7508698,7.733261,-0.10533142,5.7508698,7.733261,-0.10533142,5.7508698,7.733261,-0.10533142,5.7508698,7.733261,355.41748,1145.5825,-2260.5496,2332.102,0.6625,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",30
20006512,0.09576416,5.578476,8.06366,0.09576416,5.578476,8.06366,0.09576416,5.578476,8.06366,0.26611328,0.14065552,0.45507813,0.26611328,0.14065552,0.45507813,0.26611328,0.14065552,0.45507813,249.02075,882.6056,120.84312,-2149.2688,0.6625,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006570,0.07661438,5.4970856,8.652634,19.483948,-9.115601,-35.453796,19.483948,-9.115601,-35.453796,19.483948,-9.115601,-35.453796,19.483948,-9.115601,-35.453796,19.483948,-9.115601,-35.453796,261,764,0,0,0.2125,0.003921569," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",31
20006747,0.26335144,5.444412,8.370117,0.26335144,5.444412,8.370117,0.26335144,5.444412,8.370117,0.26335144,5.444412,8.370117,0.26335144,5.444412,8.370117,0.26335144,5.444412,8.370117,648,273,0,0,0.625,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",31
20006747,0.26335144,5.444412,8.370117,0.26335144,5.444412,8.370117,0.26335144,5.444412,8.370117,0.26335144,5.444412,8.370117,0.26335144,5.444412,8.370117,0.26335144,5.444412,8.370117,648,273,0,0,0.625,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",31
20006863,0.004776001,5.664673,8.59996,0.004776001,5.664673,8.59996,0.004776001,5.664673,8.59996,0.26643372,0.14239502,0.45487976,0.26643372,0.14239502,0.45487976,0.26643372,0.14239502,0.45487976,688.52435,583.4342,-1014.8945,3945.9133,0.625,0.019607844," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",31
20007147,0.07182312,5.7221375,8.049301,0.07182312,5.7221375,8.049301,0.07182312,5.7221375,8.049301,0.07182312,5.7221375,8.049301,0.014953613,0.0438385,0.0541687,0.014953613,0.0438385,0.0541687,353.86157,1108.7015,-2044.7454,1434.4005,0.625,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",31
20007347,0.1484375,5.4587708,8.015778,0.1484375,5.4587708,8.015778,0.1484375,5.4587708,8.015778,0.1484375,5.4587708,8.015778,0.07510376,-0.15861511,-0.022140503,0.07510376,-0.15861511,-0.022140503,233.44293,867.3424,628.0698,-4025.3499,0.625,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20007421,0.07182312,5.511444,8.585602,0.07182312,5.511444,8.585602,0.07182312,5.511444,8.585602,0.07182312,5.511444,8.585602,0.07182312,5.511444,8.585602,0.07182312,5.511444,8.585602,253.5,725,0,0,0.625,0.011764707," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",32
20007628,-0.004776001,6.052536,6.5361633,-0.004776001,6.052536,6.5361633,-0.004776001,6.052536,6.5361633,-0.004776001,6.052536,6.5361633,-0.004776001,6.052536,6.5361633,-0.004776001,6.052536,6.5361633,758,223,0,0,0.6125,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",32
20007628,-0.004776001,6.052536,6.5361633,-0.004776001,6.052536,6.5361633,-0.004776001,6.052536,6.5361633,-0.004776001,6.052536,6.5361633,-0.004776001,6.052536,6.5361633,-0.004776001,6.052536,6.5361633,758,223,0,0,0.6125,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",32
20007748,0.009567261,5.8801575,8.178589,0.009567261,5.8801575,8.178589,0.02557373,-0.038345337,0.04685974,0.02557373,-0.038345337,0.04685974,0.02557373,-0.038345337,0.04685974,0.02557373,-0.038345337,0.04685974,727.016,553.49585,-417.5469,4388.1626,0.6125,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",32
20007948,0.04309082,5.83226,8.22168,0.04309082,5.83226,8.22168,-0.001052856,0,-0.002136231,-0.001052856,0,-0.002136231,-0.001052856,0,-0.002136231,-0.001052856,0,-0.002136231,372.33813,1115.6619,-2816.6555,2764.804,0.6125,0.019607844," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",32
20008131,0.11012268,5.6072083,7.8481903,0.11012268,5.6072083,7.8481903,0.11012268,5.6072083,7.8481903,0.11012268,5.6072083,7.8481903,0.026473999,-0.042495728,-0.1668396,0.026473999,-0.042495728,-0.1668396,261,872.1875,0.08356217,-2249.0125,0.6125,0.019607844," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20008207,0.06703186,5.6503143,8.5568695,19.483948,-8.071899,-35.11963,19.483948,-8.071899,-35.11963,19.483948,-8.071899,-35.11963,19.483948,-8.071899,-35.11963,19.483948,-8.071899,-35.11963,255.5,779,0,0,0.6125,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",33
20008407,0.3878479,5.645523,8.293503,18.962097,-10.333252,-35.620117,18.962097,-10.333252,-35.620117,0.27388,0.14163208,0.45069885,0.27388,0.14163208,0.45069885,0.27388,0.14163208,0.45069885,678,296,0,0,0.38750002,0.007843138," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",33
20008407,0.3878479,5.645523,8.293503,18.962097,-10.333252,-35.620117,18.962097,-10.333252,-35.620117,0.27388,0.14163208,0.45069885,0.27388,0.14163208,0.45069885,0.27388,0.14163208,0.45069885,678,296,0,0,0.38750002,0.007843138," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",33
20008532,0.009567261,5.645523,7.575241,20.529175,-8.7677,-34.451294,20.529175,-8.7677,-34.451294,20.529175,-8.7677,-34.451294,20.529175,-8.7677,-34.451294,20.529175,-8.7677,-34.451294,680.416,646.37036,-653.00134,5849.663,0.6875,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",33
20008716,-0.16279602,5.9950714,7.915222,19.833374,-7.0266724,-33.450317,19.833374,-7.0266724,-33.450317,19.833374,-7.0266724,-33.450317,19.833374,-7.0266724,-33.450317,19.833374,-7.0266724,-33.450317,371.50842,1149.9069,-1494.0908,1611.936,0.6875,0.019607844," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",33
20008949,0.25856018,5.6072083,8.485046,0.25856018,5.6072083,8.485046,0.25856018,5.6072083,8.485046,0.25856018,5.6072083,8.485046,0.25856018,5.6072083,8.485046,0.25856018,5.6072083,8.485046,241.31721,872.99097,494.18637,-2805.5745,0.6875,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",33
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20009014,0.11491394,5.4108887,8.178589,0.11491394,5.4108887,8.178589,0.11491394,5.4108887,8.178589,0.11491394,5.4108887,8.178589,0.11491394,5.4108887,8.178589,0.11491394,5.4108887,8.178589,263,776,0,0,0.6875,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",34
20009230,0.07182312,5.774811,8.22168,0.07182312,5.774811,8.22168,0.07182312,5.774811,8.22168,0.07182312,5.774811,8.22168,0.07182312,5.774811,8.22168,0.07182312,5.774811,8.22168,789,233,0,0,0.2875,0.007843138," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",34
20009230,0.07182312,5.774811,8.22168,0.07182312,5.774811,8.22168,0.07182312,5.774811,8.22168,0.07182312,5.774811,8.22168,0.07182312,5.774811,8.22168,0.07182312,5.774811,8.22168,789,233,0,0,0.2875,0.007843138," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",34
20009367,0.014358521,5.8370514,8.825012,0.014358521,5.8370514,8.825012,0.014358521,5.8370514,8.825012,0.27140808,0.14178467,0.45750427,0.27140808,0.14178467,0.45750427,0.27140808,0.14178467,0.45750427,774.2647,563.31866,-914.9605,3109.9868,0.6625,0.019607844," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",34
20009584,0.26335144,5.712555,8.331818,0.26335144,5.712555,8.331818,0.26335144,5.712555,8.331818,0.2722473,0.1434021,0.45828247,0.2722473,0.1434021,0.45828247,0.2722473,0.1434021,0.45828247,373.09753,1148.3903,-2030.2601,2282.7087,0.6625,0.019607844," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",34
20009767,0.05265808,5.7317047,7.7907257,0.05265808,5.7317047,7.7907257,0.05265808,5.7317047,7.7907257,0.2709198,0.14157104,0.45887756,0.2709198,0.14157104,0.45887756,0.2709198,0.14157104,0.45887756,306.57513,873.96094,279.03378,-3105.4458,0.6625,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20009845,0.11012268,5.6742554,8.3988495,19.483948,-8.071899,-35.787964,19.483948,-8.071899,-35.787964,19.483948,-8.071899,-35.787964,0.012710571,-0.047424316,0.4351349,0.012710571,-0.047424316,0.4351349,321.76346,749.6559,0,0,0.3125,0.007843138," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",35
20010021,0.24899292,5.621582,8.389282,21.051025,-7.897949,-34.95331,21.051025,-7.897949,-34.95331,21.051025,-7.897949,-34.95331,0.14782715,-0.16549683,0.47299194,0.14782715,-0.16549683,0.47299194,780,198,0,0,0.6125,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",35
20010021,0.24899292,5.621582,8.389282,21.051025,-7.897949,-34.95331,21.051025,-7.897949,-34.95331,21.051025,-7.897949,-34.95331,0.14782715,-0.16549683,0.47299194,0.14782715,-0.16549683,0.47299194,780,198,0,0,0.6125,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",35
20010168,0.28729248,5.559326,8.312668,0.28729248,5.559326,8.312668,0.28729248,5.559326,8.312668,0.27069092,0.1444397,0.4584961,0.27069092,0.1444397,0.4584961,0.27069092,0.1444397,0.4584961,719.7109,572.0238,-334.84296,2420.87,0.6125,0.023529414," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",35
20010368,0.13406372,5.7029877,7.6997375,0.13406372,5.7029877,7.6997375,0.13406372,5.7029877,7.6997375,0.13406372,5.7029877,7.6997375,0.13406372,5.7029877,7.6997375,0.13406372,5.7029877,7.6997375,352.32367,1139.0602,-2759.5767,2898.5842,0.6125,0.015686275," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",35
20010568,-0.06703186,5.6263733,8.518555,-0.06703186,5.6263733,8.518555,-0.06703186,5.6263733,8.518555,-0.06703186,5.6263733,8.518555,-0.06703186,5.6263733,8.518555,-0.06703186,5.6263733,8.518555,261.4646,872.8185,333.81323,-2418.8599,0.6125,0.023529414," ""[Point(1", 0), Point(1, 1), Point(0, 2), Point(0," 1)]""",35
