TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter
19127030,-1.261734,5.2552643,8.585602,-1.261734,5.2552643,8.585602,-1.261734,5.2552643,8.585602,-1.261734,5.2552643,8.585602,0.0052337646,-0.2144165,0.5452728,0.0052337646,-0.2144165,0.5452728,700.0715,157.0893,0,0,0.6125,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",6
19127426,-1.5346832,5.8059387,8.020569,-1.5346832,5.8059387,8.020569,-1.5346832,5.8059387,8.020569,-1.5346832,5.8059387,8.020569,-0.30734253,0.2675476,0.021240234,-0.30734253,0.2675476,0.021240234,279,762,0,0,0.32500002,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",6
19127426,-1.5346832,5.8059387,8.020569,-1.5346832,5.8059387,8.020569,-1.5346832,5.8059387,8.020569,-1.5346832,5.8059387,8.020569,-0.30734253,0.2675476,0.021240234,-0.30734253,0.2675476,0.021240234,279,762,0,0,0.32500002,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",6
19127571,-1.0510406,5.5808716,8.116333,-1.0510406,5.5808716,8.116333,-1.0510406,5.5808716,8.116333,-1.0510406,5.5808716,8.116333,-1.0510406,5.5808716,8.116333,-1.0510406,5.5808716,8.116333,621.26764,1109.0564,2094.6545,1687.5035,0.625,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",6
19127788,-1.1420288,5.3989105,8.015778,-1.1420288,5.3989105,8.015778,-1.1420288,5.3989105,8.015778,-1.1420288,5.3989105,8.015778,-1.1420288,5.3989105,8.015778,-1.1420288,5.3989105,8.015778,1120.1165,847.869,2027.9496,-2223.1885,0.3625,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",6
19127988,-1.6352386,5.7532654,8.451523,-1.6352386,5.7532654,8.451523,-1.6352386,5.7532654,8.451523,-1.6352386,5.7532654,8.451523,-1.6352386,5.7532654,8.451523,-1.6352386,5.7532654,8.451523,833.2041,353.2041,-1988.8704,-2118.8674,0.3625,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",6
,,,,,,,,,,,,,,,,,,,,,,,,,,
19128120,-0.86909485,4.953598,8.341385,-0.86909485,4.953598,8.341385,-0.86909485,4.953598,8.341385,-0.86909485,4.953598,8.341385,-0.86909485,4.953598,8.341385,-0.86909485,4.953598,8.341385,708.76587,200.0636,0,0,0.26250002,0.003921569,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",7
19128474,-1.3144073,5.7819824,8.403641,-1.3144073,5.7819824,8.403641,0.07563782,-0.051132202,-0.007461548,0.18560791,0.2389679,0.6134949,0.18560791,0.2389679,0.6134949,0.18560791,0.2389679,0.6134949,281,713,0,0,0.35,0.003921569,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",7
19128474,-1.3144073,5.7819824,8.403641,-1.3144073,5.7819824,8.403641,0.07563782,-0.051132202,-0.007461548,0.18560791,0.2389679,0.6134949,0.18560791,0.2389679,0.6134949,0.18560791,0.2389679,0.6134949,281,713,0,0,0.35,0.003921569,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",7
