TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter,Name,Pattern, TYPE_ACC0_Mean, TYPE_ACC1_Mean, TYPE_ACC2_Mean, TYPE_MAG0_Mean, TYPE_MAG1_Mean, TYPE_MAG2_Mean, TYPE_GYRO0_Mean, TYPE_GYRO1_Mean, TYPE_GYRO2_Mean, TYPE_ROTATION0_Mean, TYPE_ROTATION1_Mean, TYPE_ROTATION2_Mean, TYPE_LINEAR0_Mean, TYPE_LINEAR1_Mean, TYPE_LINEAR2_Mean, TYPE_GRAVITY0_Mean, TYPE_GRAVITY1_Mean, TYPE_GRAVITY2_Mean, velocity_x_Mean, velocity_y_Mean, pressure_Mean, size_Mean, TYPE_ACC0_SD, TYPE_ACC1_SD, TYPE_ACC2_SD, TYPE_MAG0_SD, TYPE_MAG1_SD, TYPE_MAG2_SD, TYPE_GYRO0_SD, TYPE_GYRO1_SD, TYPE_GYRO2_SD, TYPE_ROTATION0_SD, TYPE_ROTATION1_SD, TYPE_ROTATION2_SD, TYPE_LINEAR0_SD, TYPE_LINEAR1_SD, TYPE_LINEAR2_SD, TYPE_GRAVITY0_SD, TYPE_GRAVITY1_SD, TYPE_GRAVITY2_SD, velocity_x_SD, velocity_y_SD, pressure_SD, size_SD
17464295,-1.4389038,7.0197906,6.2416687,-1.4389038,7.0197906,6.2416687,-1.4389038,7.0197906,6.2416687,-1.4389038,7.0197906,6.2416687,0.1348114,-0.15246582,-0.25827026,0.1348114,-0.15246582,-0.25827026,1107.8878,360.90704,-2240.4521,-2971.9307,0.6875,0.019607844,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",2,Matt,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17464362,-2.0374603,7.5130005,6.1267548,-2.0374603,7.5130005,6.1267548,-2.0374603,7.5130005,6.1267548,-2.0374603,7.5130005,6.1267548,-2.0374603,7.5130005,6.1267548,-2.0374603,7.5130005,6.1267548,836.1394,210.78845,-5546.8184,-939.11224,0.6875,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",2,Matt,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17464445,-2.2242126,7.5321503,6.3757477,-2.2242126,7.5321503,6.3757477,-0.15977478,-0.41864014,0.100128174,-0.15977478,-0.41864014,0.100128174,-0.15977478,-0.41864014,0.100128174,-0.15977478,-0.41864014,0.100128174,377.06168,234.52698,-4495.2793,1156.3734,0.6875,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",2,Matt,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17465728,-1.2713165,7.685379,6.1890106,-1.2713165,7.685379,6.1890106,-1.2713165,7.685379,6.1890106,0.36434937,0.20306396,0.26712036,0.36434937,0.20306396,0.26712036,0.36434937,0.20306396,0.26712036,204,331,0,0,0.3625,0.007843138,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",3,Matt,C,-10.6780701,57.1638943,55.0905302,18.3111877,20.0451053,-1.1051328,18.3111877,20.0451053,-1.1051328,19.94685357,12.56279026,-7.02702304,11.3892362,17.8347627,4.57447844,11.3892362,17.8347627,4.57447844,-2492.32346,-2936.15763,5.2625,0.13725491,0.187764908,0.270373674,0.540840325,5.067156439,6.508842644,9.849887466,5.067156439,6.508842644,9.849887466,4.934236863,6.187882525,9.523578004,4.331767336,5.629990254,8.423952623,4.331767336,5.629990254,8.423952623,3145.598047,986.281096,0.119324269,0.005107727
17466127,-1.261734,6.938385,7.5010223,-1.261734,6.938385,7.5010223,-1.261734,6.938385,7.5010223,-1.261734,6.938385,7.5010223,-1.261734,6.938385,7.5010223,-1.261734,6.938385,7.5010223,224,844,0,0,0.7,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",3,Matt,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17466127,-1.261734,6.938385,7.5010223,-1.261734,6.938385,7.5010223,-1.261734,6.938385,7.5010223,-1.261734,6.938385,7.5010223,-1.261734,6.938385,7.5010223,-1.261734,6.938385,7.5010223,224,844,0,0,0.7,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",3,Matt,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17466264,-1.4389038,7.2017517,7.266388,-1.4389038,7.2017517,7.266388,-1.4389038,7.2017517,7.266388,-1.4389038,7.2017517,7.266388,-1.4389038,7.2017517,7.266388,-1.4389038,7.2017517,7.266388,597.806,765.12915,4676.028,-648.4223,0.7,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",3,Matt,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17466381,-1.0127411,6.842621,7.237671,8.172607,-5.11322,-12.242126,8.172607,-5.11322,-12.242126,8.172607,-5.11322,-12.242126,8.172607,-5.11322,-12.242126,8.172607,-5.11322,-12.242126,1051.2388,744.2976,1918.4066,-183.86647,0.7,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",3,Matt,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17466598,-1.3527222,7.187393,6.40448,8.520508,-5.11322,-11.907959,8.520508,-5.11322,-11.907959,8.520508,-5.11322,-11.907959,-0.037109375,0.15875244,-0.30645752,-0.037109375,0.15875244,-0.30645752,1159.654,383.61597,-723.11206,-2690.7715,0.7,0.023529414,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",3,Matt,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17466748,-1.4101715,7.053314,6.495468,8.520508,-5.809021,-11.907959,8.520508,-5.809021,-11.907959,8.520508,-5.809021,-11.907959,8.520508,-5.809021,-11.907959,8.520508,-5.809021,-11.907959,837.05115,240.12439,-6302.7036,393.8095,0.7,0.019607844,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",3,Matt,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
