TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter
17604125,-0.806839,6.466736,7.223297,-0.806839,6.466736,7.223297,-0.806839,6.466736,7.223297,-0.806839,6.466736,7.223297,-0.806839,6.466736,7.223297,-0.806839,6.466736,7.223297,824.7555,612.4802,-6735.0586,6003.6597,0.8625,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",5
17604225,-0.7014923,6.4810944,7.381317,-0.7014923,6.4810944,7.381317,-0.7014923,6.4810944,7.381317,-0.7014923,6.4810944,7.381317,-0.7014923,6.4810944,7.381317,-0.7014923,6.4810944,7.381317,344.08975,1082.2013,-2401.7705,2559.2373,0.8625,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",5
,,,,,,,,,,,,,,,,,,,,,,,,,,
17604367,-1.1563873,6.2799835,7.266388,-1.1563873,6.2799835,7.266388,-1.1563873,6.2799835,7.266388,-1.1563873,6.2799835,7.266388,-1.1563873,6.2799835,7.266388,-1.1563873,6.2799835,7.266388,180,1288,0,0,0.5125,0.003921569,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",6
17604783,-1.2808838,6.926422,6.9982452,-1.2808838,6.926422,6.9982452,-1.2808838,6.926422,6.9982452,-1.2808838,6.926422,6.9982452,-1.2808838,6.926422,6.9982452,-1.2808838,6.926422,6.9982452,142,310,0,0,0.83750004,0.027450982,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",6
17604783,-1.2808838,6.926422,6.9982452,-1.2808838,6.926422,6.9982452,-1.2808838,6.926422,6.9982452,-1.2808838,6.926422,6.9982452,-1.2808838,6.926422,6.9982452,-1.2808838,6.926422,6.9982452,142,310,0,0,0.83750004,0.027450982,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",6
17604892,-0.85472107,6.8498077,7.5920105,-0.85472107,6.8498077,7.5920105,-0.85472107,6.8498077,7.5920105,-0.85472107,6.8498077,7.5920105,-0.85472107,6.8498077,7.5920105,-0.85472107,6.8498077,7.5920105,580.9253,289.19208,7885.2236,-1047.2019,0.83750004,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",6
17604959,-0.7302246,6.4858856,6.9551544,-0.7302246,6.4858856,6.9551544,-0.7302246,6.4858856,6.9551544,-0.7302246,6.4858856,6.9551544,-0.7302246,6.4858856,6.9551544,-0.7302246,6.4858856,6.9551544,1080.81,236.31897,6405.027,-651.72327,0.83750004,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",6
17605177,-0.7014923,6.3709564,7.5536957,5.7373047,-3.7200928,-13.244629,5.7373047,-3.7200928,-13.244629,5.7373047,-3.7200928,-13.244629,5.7373047,-3.7200928,-13.244629,5.7373047,-3.7200928,-13.244629,843.6538,600.44507,-6068.7534,4598.143,0.83750004,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",6
17605343,-1.0702057,6.7540283,7.4579315,-1.0702057,6.7540283,7.4579315,-1.0702057,6.7540283,7.4579315,-1.0702057,6.7540283,7.4579315,-1.0702057,6.7540283,7.4579315,-1.0702057,6.7540283,7.4579315,329.01385,1055.2848,-1245.664,1345.8439,0.83750004,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",6
,,,,,,,,,,,,,,,,,,,,,,,,,,
17605464,-0.73501587,6.5337677,7.266388,-0.73501587,6.5337677,7.266388,0.014923096,0.010650635,-0.004272461,0.014923096,0.010650635,-0.004272461,0.014923096,0.010650635,-0.004272461,0.014923096,0.010650635,-0.004272461,132,1281,0,0,0.25,0.003921569,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",7
17605915,-1.371872,6.873749,7.0461273,6.2591553,-5.635071,-11.741638,6.2591553,-5.635071,-11.741638,6.2591553,-5.635071,-11.741638,6.2591553,-5.635071,-11.741638,6.2591553,-5.635071,-11.741638,166,211,0,0,0.725,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",7
17605915,-1.371872,6.873749,7.0461273,6.2591553,-5.635071,-11.741638,6.2591553,-5.635071,-11.741638,6.2591553,-5.635071,-11.741638,6.2591553,-5.635071,-11.741638,6.2591553,-5.635071,-11.741638,166,211,0,0,0.725,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",7
17606045,-1.6783295,7.127533,7.6351013,-1.6783295,7.127533,7.6351013,-0.1459198,0.06816101,-0.092681885,-0.1459198,0.06816101,-0.092681885,-0.1459198,0.06816101,-0.092681885,-0.1459198,0.06816101,-0.092681885,630.36304,227,7079.083,-0.010252784,0.725,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",7
17606111,-0.67276,6.7013702,6.8450165,7.650757,-5.635071,-12.408447,7.650757,-5.635071,-12.408447,7.650757,-5.635071,-12.408447,7.650757,-5.635071,-12.408447,7.650757,-5.635071,-12.408447,1073.6101,191.9732,3967.6433,-339.34842,0.725,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",7
17606328,-0.9792175,6.629532,7.3238525,-0.9792175,6.629532,7.3238525,-0.9792175,6.629532,7.3238525,-0.9792175,6.629532,7.3238525,-0.9792175,6.629532,7.3238525,-0.9792175,6.629532,7.3238525,756.01697,669.90344,-6588.39,5602.1963,0.725,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",7
17606428,-0.7589569,6.4236298,7.2807617,-0.7589569,6.4236298,7.2807617,-0.13208008,-0.12463379,0.036193848,-0.13208008,-0.12463379,0.036193848,-0.13208008,-0.12463379,0.036193848,-0.13208008,-0.12463379,0.036193848,308.66724,1085.9253,-2340.4492,2601.6638,0.725,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",7
,,,,,,,,,,,,,,,,,,,,,,,,,,
17606527,-0.9265442,6.4380035,7.132324,-0.9265442,6.4380035,7.132324,-0.9265442,6.4380035,7.132324,-0.9265442,6.4380035,7.132324,-0.9265442,6.4380035,7.132324,-0.9265442,6.4380035,7.132324,202.53455,1223.6206,0,0,0.45000002,0.003921569,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",8
17606889,-0.9169769,6.8689575,7.381317,-0.9169769,6.8689575,7.381317,-0.9169769,6.8689575,7.381317,-0.9169769,6.8689575,7.381317,-0.9169769,6.8689575,7.381317,-0.9169769,6.8689575,7.381317,161,250,0,0,0.725,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",8
17606889,-0.9169769,6.8689575,7.381317,-0.9169769,6.8689575,7.381317,-0.9169769,6.8689575,7.381317,-0.9169769,6.8689575,7.381317,-0.9169769,6.8689575,7.381317,-0.9169769,6.8689575,7.381317,161,250,0,0,0.725,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",8
17607046,-0.8164215,6.4188538,6.9359894,-0.8164215,6.4188538,6.9359894,-0.8164215,6.4188538,6.9359894,-0.8164215,6.4188538,6.9359894,-0.8164215,6.4188538,6.9359894,-0.8164215,6.4188538,6.9359894,647.2072,253.56897,6758.1567,-260.08057,0.725,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",8
17607113,-1.3479309,6.648697,7.405258,-1.3479309,6.648697,7.405258,-1.3479309,6.648697,7.405258,-1.3479309,6.648697,7.405258,-1.3479309,6.648697,7.405258,-1.3479309,6.648697,7.405258,1055.2996,234,4957.8677,99.87239,0.725,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",8
17607330,-0.7206421,6.5481415,7.271179,-0.7206421,6.5481415,7.271179,-0.7206421,6.5481415,7.271179,0.32884216,0.1587677,0.26965332,0.32884216,0.1587677,0.26965332,0.32884216,0.1587677,0.26965332,733.4398,720.41956,-8395.599,6536.252,0.725,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",8
17607413,-0.9073944,6.4619446,7.606369,5.7373047,-6.852722,-11.5737915,5.7373047,-6.852722,-11.5737915,5.7373047,-6.852722,-11.5737915,0.0008850098,-0.05340576,0.33354187,0.0008850098,-0.05340576,0.33354187,259.49365,1086.7446,-2193.3796,2016.0662,0.725,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",8
,,,,,,,,,,,,,,,,,,,,,,,,,,
