TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter,,,,,,,
19167849,-1.5681915,5.7388916,7.70932,-1.5681915,5.7388916,7.70932,-0.058563232,-0.012771606,-0.020248413,-0.058563232,-0.012771606,-0.020248413,-0.1385498,0.16474915,-0.2313385,-0.1385498,0.16474915,-0.2313385,389,739,0,0,0.3125,0.011764707," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",47
19167849,-1.5681915,5.7388916,7.70932,-1.5681915,5.7388916,7.70932,-0.058563232,-0.012771606,-0.020248413,-0.058563232,-0.012771606,-0.020248413,-0.1385498,0.16474915,-0.2313385,-0.1385498,0.16474915,-0.2313385,389,739,0,0,0.3125,0.011764707," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",47
19168035,-1.5873413,5.681427,8.106766,-1.5873413,5.681427,8.106766,0.020248413,-0.001068115,-0.009597778,0.020248413,-0.001068115,-0.009597778,0.020248413,-0.001068115,-0.009597778,0.020248413,-0.001068115,-0.009597778,711.9157,1029.2756,2092.58,766.2358,0.6,0.019607844," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",47
19168219,-1.4341125,5.365402,8.154648,-1.4341125,5.365402,8.154648,0.057525635,0.006393433,-0.046875,0.057525635,0.006393433,-0.046875,0.057525635,0.006393433,-0.046875,0.057525635,0.006393433,-0.046875,1103.3658,861.8456,1575.7635,-2227.7964,0.6,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",47
19168419,-1.9081726,5.700592,7.9439545,-1.9081726,5.700592,7.9439545,-0.109695435,-0.010650635,-0.003204346,-0.109695435,-0.010650635,-0.003204346,-0.109695435,-0.010650635,-0.003204346,-0.109695435,-0.010650635,-0.003204346,872.62695,289.62695,-2873.2905,-2939.6514,0.6,0.019607844," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",47
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19168605,-1.2330017,5.5138397,7.939163,-1.2330017,5.5138397,7.939163,-1.2330017,5.5138397,7.939163,-1.2330017,5.5138397,7.939163,0.22669983,-0.07929993,0.017349243,0.22669983,-0.07929993,0.017349243,718.65076,194,0,0,0.6,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",48
19168946,-1.5251007,5.7149506,7.8242493,-1.5251007,5.7149506,7.8242493,-1.5251007,5.7149506,7.8242493,-1.5251007,5.7149506,7.8242493,-1.5251007,5.7149506,7.8242493,-1.5251007,5.7149506,7.8242493,383,712,0,0,0.425,0.007843138," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",48
19168946,-1.5251007,5.7149506,7.8242493,-1.5251007,5.7149506,7.8242493,-1.5251007,5.7149506,7.8242493,-1.5251007,5.7149506,7.8242493,-1.5251007,5.7149506,7.8242493,-1.5251007,5.7149506,7.8242493,383,712,0,0,0.425,0.007843138," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",48
19169138,-1.687912,5.887329,7.72847,-1.687912,5.887329,7.72847,-1.687912,5.887329,7.72847,-1.687912,5.887329,7.72847,-1.687912,5.887329,7.72847,-1.687912,5.887329,7.72847,730.72504,1020.40137,2263.667,496.38257,0.425,0.019607844," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",48
19169305,-1.2042694,5.240906,8.145065,-1.2042694,5.240906,8.145065,-1.2042694,5.240906,8.145065,0.18591309,0.24467468,0.5858002,0.18591309,0.24467468,0.5858002,0.18591309,0.24467468,0.5858002,1118.1138,848.8456,442.69138,-2965.2803,0.425,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",48
19169472,-1.7980347,5.8298798,8.030151,-1.7980347,5.8298798,8.030151,-1.7980347,5.8298798,8.030151,0.18400574,0.24533081,0.58325195,0.18400574,0.24533081,0.58325195,0.18400574,0.24533081,0.58325195,854.05615,325.47668,-1820.3611,-1560.3994,0.425,0.011764707," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",48
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19169624,-1.2521667,5.360611,8.092392,-1.2521667,5.360611,8.092392,0.22903442,-0.030883789,-0.03303528,0.22903442,-0.030883789,-0.03303528,0.22903442,-0.030883789,-0.03303528,0.22903442,-0.030883789,-0.03303528,740,240,0,0,0.425,0.007843138," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",49
19169981,-1.3670807,5.518631,8.02536,-1.3670807,5.518631,8.02536,-0.050048828,-0.030883789,0.036193848,-0.050048828,-0.030883789,0.036193848,-0.050048828,-0.030883789,0.036193848,-0.050048828,-0.030883789,0.036193848,275,771,0,0,0.3625,0.007843138," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",49
19169981,-1.3670807,5.518631,8.02536,-1.3670807,5.518631,8.02536,-0.050048828,-0.030883789,0.036193848,-0.050048828,-0.030883789,0.036193848,-0.050048828,-0.030883789,0.036193848,-0.050048828,-0.030883789,0.036193848,275,771,0,0,0.3625,0.007843138," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",49
19170257,-1.5729828,5.5760956,7.8098755,-1.5729828,5.5760956,7.8098755,-1.5729828,5.5760956,7.8098755,-1.5729828,5.5760956,7.8098755,-1.5729828,5.5760956,7.8098755,-1.5729828,5.5760956,7.8098755,624.6498,1072.9384,1757.5105,1103.2562,0.625,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",49
19170607,-1.3191986,5.480316,7.915222,-1.3191986,5.480316,7.915222,0.042617798,0.025558472,-0.01171875,0.18501282,0.24473572,0.5873718,0.18501282,0.24473572,0.5873718,0.18501282,0.24473572,0.5873718,1103.2596,862.6333,1043.9115,-2478.6248,0.625,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",49
19170808,-1.6304474,5.585663,7.9870453,-1.6304474,5.585663,7.9870453,-0.037261963,0.04046631,-0.0234375,0.18249512,0.2448883,0.5858612,0.18249512,0.2448883,0.5858612,0.18249512,0.2448883,0.5858612,856.64355,293.8833,-1827.3566,-1696.6166,0.625,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",49
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19170929,-1.4532776,5.403702,8.178589,-1.4532776,5.403702,8.178589,-1.4532776,5.403702,8.178589,-1.4532776,5.403702,8.178589,-1.4532776,5.403702,8.178589,-1.4532776,5.403702,8.178589,736,234,0,0,0.32500002,0.007843138," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",50
19171226,-1.6065063,5.590454,7.6518555,-1.6065063,5.590454,7.6518555,-1.6065063,5.590454,7.6518555,-1.6065063,5.590454,7.6518555,-1.6065063,5.590454,7.6518555,-1.6065063,5.590454,7.6518555,306,726,0,0,0.32500002,0.007843138," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",50
19171226,-1.6065063,5.590454,7.6518555,-1.6065063,5.590454,7.6518555,-1.6065063,5.590454,7.6518555,-1.6065063,5.590454,7.6518555,-1.6065063,5.590454,7.6518555,-1.6065063,5.590454,7.6518555,306,726,0,0,0.32500002,0.007843138," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",50
19171409,-1.6256561,5.7101593,7.8290253,-1.6256561,5.7101593,7.8290253,-1.6256561,5.7101593,7.8290253,-1.6256561,5.7101593,7.8290253,-1.6256561,5.7101593,7.8290253,-1.6256561,5.7101593,7.8290253,641.38043,1072.1902,2308.0042,1006.7737,0.6125,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",50
19171592,-1.2665253,5.3510284,7.915222,32.362366,-7.3745728,-23.42987,32.362366,-7.3745728,-23.42987,0.18569946,0.24607849,0.5838318,0.18569946,0.24607849,0.5838318,0.18569946,0.24607849,0.5838318,1166.3661,868.80334,587.911,-4246.858,0.6125,0.011764707," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",50
19171759,-1.9273224,5.9687347,7.9487457,-1.9273224,5.9687347,7.9487457,-0.036193848,0.004272461,-0.013854981,0.18191528,0.2481842,0.5789795,0.18191528,0.2481842,0.5789795,0.18191528,0.2481842,0.5789795,843.6085,342.90747,-1847.6061,-1735.9989,0.6125,0.011764707," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",50
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19171889,-1.419754,5.269623,8.130707,-1.419754,5.269623,8.130707,-1.419754,5.269623,8.130707,-1.419754,5.269623,8.130707,-1.419754,5.269623,8.130707,-1.419754,5.269623,8.130707,720.8526,271,0,0,0.25,0.003921569," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",51
19172129,-1.9416962,5.791565,8.312668,30.099487,-9.637451,-20.925903,30.099487,-9.637451,-20.925903,30.099487,-9.637451,-20.925903,30.099487,-9.637451,-20.925903,30.099487,-9.637451,-20.925903,297,709,0,0,0.32500002,0.007843138," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",51
19172129,-1.9416962,5.791565,8.312668,30.099487,-9.637451,-20.925903,30.099487,-9.637451,-20.925903,30.099487,-9.637451,-20.925903,30.099487,-9.637451,-20.925903,30.099487,-9.637451,-20.925903,297,709,0,0,0.32500002,0.007843138," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",51
19172310,-1.4053955,5.274414,7.9487457,31.492615,-8.94165,-22.929382,31.492615,-8.94165,-22.929382,31.492615,-8.94165,-22.929382,31.492615,-8.94165,-22.929382,31.492615,-8.94165,-22.929382,656.15643,1051.5939,2316.1567,778.2355,0.58750004,0.019607844," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",51
19172477,-1.5107269,5.3989105,7.7859344,32.362366,-8.4198,-21.426392,32.362366,-8.4198,-21.426392,32.362366,-8.4198,-21.426392,32.362366,-8.4198,-21.426392,32.362366,-8.4198,-21.426392,1078.9436,797.3052,275.2108,-4501.682,0.58750004,0.011764707," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",51
19172611,-1.826767,5.7532654,7.781143,-1.826767,5.7532654,7.781143,-1.826767,5.7532654,7.781143,-1.826767,5.7532654,7.781143,-0.21157837,0.20559692,-0.1424408,-0.21157837,0.20559692,-0.1424408,855.0869,344.71393,-2373.0684,-2190.4153,0.58750004,0.019607844," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",51
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19172760,-1.5346832,5.480316,8.327026,-1.5346832,5.480316,8.327026,0.07244873,0.003204346,0.022354126,0.07244873,0.003204346,0.022354126,0.07244873,0.003204346,0.022354126,0.07244873,0.003204346,0.022354126,671,247,0,0,0.58750004,0.007843138," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",52
19172974,-1.7597351,5.5952454,8.374908,-1.7597351,5.5952454,8.374908,0.059661865,0.03727722,-0.040481567,0.059661865,0.03727722,-0.040481567,0.059661865,0.03727722,-0.040481567,0.059661865,0.03727722,-0.040481567,298,679,0,0,0.4625,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",52
19172974,-1.7597351,5.5952454,8.374908,-1.7597351,5.5952454,8.374908,0.059661865,0.03727722,-0.040481567,0.059661865,0.03727722,-0.040481567,0.059661865,0.03727722,-0.040481567,0.059661865,0.03727722,-0.040481567,298,679,0,0,0.4625,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",52
19173162,-1.4867859,5.609604,8.116333,-1.4867859,5.609604,8.116333,0.020248413,0.007461548,-0.046875,0.020248413,0.007461548,-0.046875,0.020248413,0.007461548,-0.046875,0.020248413,0.007461548,-0.046875,689.0518,1026.6444,2163.4326,795.6188,0.4625,0.019607844," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",52
19173312,-1.6495972,5.312729,7.996628,-1.6495972,5.312729,7.996628,-0.039398193,0.029815674,0.028747559,-0.039398193,0.029815674,0.028747559,-0.039398193,0.029815674,0.028747559,-0.039398193,0.029815674,0.028747559,1039.1522,776.1084,946.2321,-4621.069,0.4625,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",52
19173462,-1.8411407,5.7388916,7.7667847,-1.8411407,5.7388916,7.7667847,-1.8411407,5.7388916,7.7667847,-1.8411407,5.7388916,7.7667847,-1.8411407,5.7388916,7.7667847,-1.8411407,5.7388916,7.7667847,874.3825,283.98755,-1801.4386,-1238.6382,0.4625,0.019607844," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",52
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19173621,-1.2761078,5.365402,8.02536,-1.2761078,5.365402,8.02536,-1.2761078,5.365402,8.02536,-1.2761078,5.365402,8.02536,0.2823639,-0.16802979,0.08049011,0.2823639,-0.16802979,0.08049011,677,248,0,0,0.4625,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",53
19173850,-1.8124084,5.863388,8.283936,-1.8124084,5.863388,8.283936,-1.8124084,5.863388,8.283936,-1.8124084,5.863388,8.283936,-1.8124084,5.863388,8.283936,-1.8124084,5.863388,8.283936,275,682,0,0,0.5375,0.011764707," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",53
19173850,-1.8124084,5.863388,8.283936,-1.8124084,5.863388,8.283936,-1.8124084,5.863388,8.283936,-1.8124084,5.863388,8.283936,-1.8124084,5.863388,8.283936,-1.8124084,5.863388,8.283936,275,682,0,0,0.5375,0.011764707," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",53
19174047,-1.8937988,5.7772064,7.9008636,-1.8937988,5.7772064,7.9008636,-1.8937988,5.7772064,7.9008636,-1.8937988,5.7772064,7.9008636,-1.8937988,5.7772064,7.9008636,-1.8937988,5.7772064,7.9008636,648.2635,1052.78,3084.9268,1649.882,0.5375,0.019607844," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",53
19174214,-1.4580536,5.49469,7.795517,-1.4580536,5.49469,7.795517,-1.4580536,5.49469,7.795517,-1.4580536,5.49469,7.795517,-1.4580536,5.49469,7.795517,-1.4580536,5.49469,7.795517,1056.5034,793.67346,1044.3971,-4306.0903,0.5375,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",53
19174347,-2.0230865,5.839447,8.130707,-2.0230865,5.839447,8.130707,-2.0230865,5.839447,8.130707,-2.0230865,5.839447,8.130707,-2.0230865,5.839447,8.130707,-2.0230865,5.839447,8.130707,831.31824,338.58643,-2756.2524,-2436.0378,0.5375,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",53
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19174481,-1.4389038,5.4180756,8.245621,31.492615,-8.94165,-22.261047,31.492615,-8.94165,-22.261047,31.492615,-8.94165,-22.261047,31.492615,-8.94165,-22.261047,31.492615,-8.94165,-22.261047,682,251,0,0,0.5375,0.003921569," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",54
19174809,-1.4532776,5.063736,5.8131104,-1.4532776,5.063736,5.8131104,-1.4532776,5.063736,5.8131104,-1.4532776,5.063736,5.8131104,-1.4532776,5.063736,5.8131104,-1.4532776,5.063736,5.8131104,362,638,0,0,0.58750004,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",54
19174809,-1.4532776,5.063736,5.8131104,-1.4532776,5.063736,5.8131104,-1.4532776,5.063736,5.8131104,-1.4532776,5.063736,5.8131104,-1.4532776,5.063736,5.8131104,-1.4532776,5.063736,5.8131104,362,638,0,0,0.58750004,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",54
19175016,-1.6831207,5.7532654,7.7907257,-1.6831207,5.7532654,7.7907257,-1.6831207,5.7532654,7.7907257,0.18635559,0.24821472,0.57647705,0.18635559,0.24821472,0.57647705,0.18635559,0.24821472,0.57647705,672.1292,1036.1815,2075.7183,784.312,0.58750004,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",54
19175183,-1.8171844,5.5808716,7.8816986,-1.8171844,5.5808716,7.8816986,-1.8171844,5.5808716,7.8816986,-1.8171844,5.5808716,7.8816986,-1.8171844,5.5808716,7.8816986,-1.8171844,5.5808716,7.8816986,1057.1431,820.9519,1111.9403,-3223.5425,0.58750004,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",54
19175333,-1.9081726,5.657486,7.88649,-1.9081726,5.657486,7.88649,-1.9081726,5.657486,7.88649,-1.9081726,5.657486,7.88649,-1.9081726,5.657486,7.88649,-1.9081726,5.657486,7.88649,844.4447,327.3979,-2066.98,-1842.3037,0.58750004,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",54
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19175448,-1.7214203,5.695801,8.073242,-1.7214203,5.695801,8.073242,-1.7214203,5.695801,8.073242,0.18569946,0.24989319,0.5770569,0.18569946,0.24989319,0.5770569,0.18569946,0.24989319,0.5770569,676.9189,228.9768,0,0,0.58750004,0.007843138," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",55
19175724,-1.5203094,5.480316,6.2392883,-1.5203094,5.480316,6.2392883,-1.5203094,5.480316,6.2392883,-1.5203094,5.480316,6.2392883,-1.5203094,5.480316,6.2392883,-1.5203094,5.480316,6.2392883,298,762,0,0,0.45000002,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",55
19175724,-1.5203094,5.480316,6.2392883,-1.5203094,5.480316,6.2392883,-1.5203094,5.480316,6.2392883,-1.5203094,5.480316,6.2392883,-1.5203094,5.480316,6.2392883,-1.5203094,5.480316,6.2392883,298,762,0,0,0.45000002,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",55
19175868,-1.5825653,5.585663,8.20253,-1.5825653,5.585663,8.20253,0.03302002,-0.026626587,-0.03515625,0.03302002,-0.026626587,-0.03515625,-0.07989502,-0.012115479,0.29208374,-0.07989502,-0.012115479,0.29208374,645.0719,1052.2988,3799.184,2529.527,0.45000002,0.011764707," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",55
19176052,-1.5681915,5.5521393,8.082825,-1.5681915,5.5521393,8.082825,-0.03300476,-0.018112183,-0.021316528,-0.03300476,-0.018112183,-0.021316528,-0.03300476,-0.018112183,-0.021316528,-0.03300476,-0.018112183,-0.021316528,1084.4657,855.3882,965.007,-3849.4878,0.45000002,0.011764707," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",55
19176219,-1.6735382,5.8298798,7.7428436,-1.6735382,5.8298798,7.7428436,-1.6735382,5.8298798,7.7428436,-1.6735382,5.8298798,7.7428436,-1.6735382,5.8298798,7.7428436,-1.6735382,5.8298798,7.7428436,852.6969,317.16364,-2651.2957,-1176.4608,0.45000002,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",55
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19176301,-1.553833,5.7101593,8.140274,-1.553833,5.7101593,8.140274,0.0703125,0.018096924,0.0521698,0.0703125,0.018096924,0.0521698,-0.03440857,0.11955261,0.22789001,-0.03440857,0.11955261,0.22789001,689,263,0,0,0.45000002,0.007843138," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",56
19176560,-1.7740936,5.7867737,8.432373,-1.7740936,5.7867737,8.432373,-1.7740936,5.7867737,8.432373,0.1890564,0.2468872,0.5792999,0.1890564,0.2468872,0.5792999,0.1890564,0.2468872,0.5792999,314,709,0,0,0.35,0.007843138," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",56
19176560,-1.7740936,5.7867737,8.432373,-1.7740936,5.7867737,8.432373,-1.7740936,5.7867737,8.432373,0.1890564,0.2468872,0.5792999,0.1890564,0.2468872,0.5792999,0.1890564,0.2468872,0.5792999,314,709,0,0,0.35,0.007843138," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",56
19176736,-1.4006042,5.561722,8.116333,-1.4006042,5.561722,8.116333,-1.4006042,5.561722,8.116333,0.18708801,0.24699402,0.5790405,0.18708801,0.24699402,0.5790405,0.18708801,0.24699402,0.5790405,693.0173,1044.656,2640.8381,797.3353,0.6125,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",56
19176903,-1.2904663,5.542572,8.130707,-1.2904663,5.542572,8.130707,-1.2904663,5.542572,8.130707,-1.2904663,5.542572,8.130707,-1.2904663,5.542572,8.130707,-1.2904663,5.542572,8.130707,1102,826.6577,-148.20837,-3685.6855,0.6125,0.019607844," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",56
19177037,-1.4867859,5.5952454,7.7907257,31.666565,-8.4198,-22.428894,31.666565,-8.4198,-22.428894,31.666565,-8.4198,-22.428894,31.666565,-8.4198,-22.428894,31.666565,-8.4198,-22.428894,869.2811,340.28113,-2079.4236,-1887.4924,0.6125,0.019607844," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",56
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19177137,-1.5825653,5.719742,8.552078,-1.5825653,5.719742,8.552078,-1.5825653,5.719742,8.552078,0.1875,0.24772644,0.5785675,0.1875,0.24772644,0.5785675,0.1875,0.24772644,0.5785675,705,220,0,0,0.2875,0.007843138," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",57
19177369,-1.6495972,5.6910095,8.073242,-1.6495972,5.6910095,8.073242,-1.6495972,5.6910095,8.073242,-1.6495972,5.6910095,8.073242,-1.6495972,5.6910095,8.073242,-1.6495972,5.6910095,8.073242,198,732,0,0,0.5,0.011764707," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",57
19177369,-1.6495972,5.6910095,8.073242,-1.6495972,5.6910095,8.073242,-1.6495972,5.6910095,8.073242,-1.6495972,5.6910095,8.073242,-1.6495972,5.6910095,8.073242,-1.6495972,5.6910095,8.073242,198,732,0,0,0.5,0.011764707," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",57
19177571,-1.668747,5.705368,8.140274,-1.668747,5.705368,8.140274,-1.668747,5.705368,8.140274,-1.668747,5.705368,8.140274,-1.668747,5.705368,8.140274,-1.668747,5.705368,8.140274,699.47815,1094.741,6003.6084,2479.7566,0.5,0.019607844," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",57
19177755,-1.3431396,5.288788,8.149857,-1.3431396,5.288788,8.149857,-1.3431396,5.288788,8.149857,-1.3431396,5.288788,8.149857,-1.3431396,5.288788,8.149857,-1.3431396,5.288788,8.149857,1070.0336,807.2073,-968.8644,-4571.0054,0.5,0.011764707," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",57
19177905,-1.6256561,5.748474,7.934372,-1.6256561,5.748474,7.934372,-1.6256561,5.748474,7.934372,0.1882019,0.24320984,0.5770569,0.1882019,0.24320984,0.5770569,0.1882019,0.24320984,0.5770569,841.6511,323.19238,-1328.0741,-1640.9208,0.5,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",57
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19178086,-1.419754,5.6191864,8.121124,-1.419754,5.6191864,8.121124,-1.419754,5.6191864,8.121124,0.19126892,0.24395752,0.57707214,0.19126892,0.24395752,0.57707214,0.19126892,0.24395752,0.57707214,652.6375,226,0,0,0.5,0.007843138," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",58
19178326,-1.5251007,5.700592,8.303085,31.666565,-8.4198,-22.428894,31.666565,-8.4198,-22.428894,31.666565,-8.4198,-22.428894,31.666565,-8.4198,-22.428894,31.666565,-8.4198,-22.428894,307,824,0,0,0.5375,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",58
19178326,-1.5251007,5.700592,8.303085,31.666565,-8.4198,-22.428894,31.666565,-8.4198,-22.428894,31.666565,-8.4198,-22.428894,31.666565,-8.4198,-22.428894,31.666565,-8.4198,-22.428894,307,824,0,0,0.5375,0.015686275," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",58
19178473,-1.6831207,5.7819824,8.212097,-1.6831207,5.7819824,8.212097,-1.6831207,5.7819824,8.212097,-1.6831207,5.7819824,8.212097,-1.6831207,5.7819824,8.212097,-1.6831207,5.7819824,8.212097,629.3405,1058.5586,3105.4954,1254.5175,0.5375,0.019607844," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",58
19178640,-1.5394592,5.585663,7.6949615,-1.5394592,5.585663,7.6949615,-0.03514099,-0.00958252,0.058563232,-0.03514099,-0.00958252,0.058563232,-0.03514099,-0.00958252,0.058563232,-0.03514099,-0.00958252,0.058563232,1067.881,784.5952,792.85657,-5108.616,0.5375,0.011764707," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",58
19178790,-1.395813,5.566513,8.178589,-1.395813,5.566513,8.178589,-1.395813,5.566513,8.178589,-1.395813,5.566513,8.178589,0.043685913,0.052368164,0.19796753,0.043685913,0.052368164,0.19796753,793.4138,347.10175,-2637.5322,-2242.1487,0.5375,0.019607844," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",58
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19178911,-1.2282104,5.590454,8.465897,29.403687,-7.548523,-23.26355,29.403687,-7.548523,-23.26355,29.403687,-7.548523,-23.26355,29.403687,-7.548523,-23.26355,29.403687,-7.548523,-23.26355,621,266,0,0,0.5375,0.003921569," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",59
19179144,-1.6304474,5.7819824,8.293503,-1.6304474,5.7819824,8.293503,-1.6304474,5.7819824,8.293503,-1.6304474,5.7819824,8.293503,-0.20500183,0.2069397,0.35269165,-0.20500183,0.2069397,0.35269165,320,798,0,0,0.5375,0.011764707," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",59
19179144,-1.6304474,5.7819824,8.293503,-1.6304474,5.7819824,8.293503,-1.6304474,5.7819824,8.293503,-1.6304474,5.7819824,8.293503,-0.20500183,0.2069397,0.35269165,-0.20500183,0.2069397,0.35269165,320,798,0,0,0.5375,0.011764707," ""[Point(0", 1), Point(1, 2), Point(2, 1), Point(1," 0)]""",59
