@relation jamesTrain

@attribute ' TYPE_ACC0' numeric
@attribute ' TYPE_ACC1' numeric
@attribute ' TYPE_ACC2' numeric
@attribute ' TYPE_MAG0' numeric
@attribute ' TYPE_MAG1' numeric
@attribute ' TYPE_MAG2' numeric
@attribute ' TYPE_GYRO0' numeric
@attribute ' TYPE_GYRO1' numeric
@attribute ' TYPE_GYRO2' numeric
@attribute ' TYPE_ROTATION0' numeric
@attribute ' TYPE_ROTATION1' numeric
@attribute ' TYPE_ROTATION2' numeric
@attribute ' TYPE_LINEAR0' numeric
@attribute ' TYPE_LINEAR1' numeric
@attribute ' TYPE_LINEAR2' numeric
@attribute ' TYPE_GRAVITY0' numeric
@attribute ' TYPE_GRAVITY1' numeric
@attribute ' TYPE_GRAVITY2' numeric
@attribute ' position_x' numeric
@attribute ' position_y' numeric
@attribute ' velocity_x' numeric
@attribute ' velocity_y' numeric
@attribute ' pressure' numeric
@attribute ' size' numeric
@attribute ' mCurrentPattern' {'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]', '[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]', '[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]', '[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]'}
@attribute ' Counter' numeric
@attribute Name {James}
@attribute Pattern {A,B,C,D}

@data
-0.984009,5.413284,8.00621,-0.984009,5.413284,8.00621,0.034088,0,-0.014923,0.182953,0.235168,0.617096,0.182953,0.235168,0.617096,0.182953,0.235168,0.617096,1114.5983,865.64624,2420.4116,-2603.2893,0.65,0.011765,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',7,James,A
-1.32399,5.552139,8.288712,-1.32399,5.552139,8.288712,-1.32399,5.552139,8.288712,-1.32399,5.552139,8.288712,-1.32399,5.552139,8.288712,-1.32399,5.552139,8.288712,856.11176,307.41724,-2101.0266,-1969.7878,0.3875,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',7,James,A
-1.022324,5.14035,7.819458,-1.022324,5.14035,7.819458,0.087357,-0.042603,-0.009598,0.181229,0.234558,0.613586,0.181229,0.234558,0.613586,0.181229,0.234558,0.613586,733.5,210,0,0,0.65,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',8,James,A
-1.314407,5.566513,8.159439,-1.314407,5.566513,8.159439,-1.314407,5.566513,8.159439,-1.314407,5.566513,8.159439,-1.314407,5.566513,8.159439,-1.314407,5.566513,8.159439,268,751,0,0,0.575,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',8,James,A
-1.314407,5.566513,8.159439,-1.314407,5.566513,8.159439,-1.314407,5.566513,8.159439,-1.314407,5.566513,8.159439,-1.314407,5.566513,8.159439,-1.314407,5.566513,8.159439,268,751,0,0,0.575,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',8,James,A
-1.074982,5.465958,8.307877,-1.074982,5.465958,8.307877,-1.074982,5.465958,8.307877,-1.074982,5.465958,8.307877,-1.074982,5.465958,8.307877,-1.074982,5.465958,8.307877,581.40967,1133.4097,1958.2822,2104.3354,0.575,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',8,James,A
-1.175552,5.528198,8.355759,-1.175552,5.528198,8.355759,-1.175552,5.528198,8.355759,-1.175552,5.528198,8.355759,-1.175552,5.528198,8.355759,-1.175552,5.528198,8.355759,1120.2347,819.11084,2093.9363,-2356.2598,0.575,0.011765,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',8,James,A
-1.616074,5.705368,8.3797,-1.616074,5.705368,8.3797,-1.616074,5.705368,8.3797,-1.616074,5.705368,8.3797,-1.616074,5.705368,8.3797,-1.616074,5.705368,8.3797,832.83954,345.9289,-2209.1228,-2598.8333,0.575,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',8,James,A
-0.821198,5.169067,8.432373,-0.821198,5.169067,8.432373,-0.821198,5.169067,8.432373,-0.821198,5.169067,8.432373,0.388153,-0.242401,0.344009,0.388153,-0.242401,0.344009,718,182,0,0,0.575,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',9,James,A
-1.367081,5.638336,8.456314,-1.367081,5.638336,8.456314,0.133163,-0.063904,0.026611,0.133163,-0.063904,0.026611,0.133163,-0.063904,0.026611,0.133163,-0.063904,0.026611,271,738,0,0,0.45,0.007843,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',9,James,A
-1.367081,5.638336,8.456314,-1.367081,5.638336,8.456314,0.133163,-0.063904,0.026611,0.133163,-0.063904,0.026611,0.133163,-0.063904,0.026611,0.133163,-0.063904,0.026611,271,738,0,0,0.45,0.007843,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',9,James,A
-1.0271,5.456375,8.394058,-1.0271,5.456375,8.394058,-0.085205,-0.012772,0.001053,-0.085205,-0.012772,0.001053,-0.085205,-0.012772,0.001053,-0.085205,-0.012772,0.001053,575.9869,1145.7877,1976.2554,1845.0199,0.45,0.011765,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',9,James,A
