@relation jamesPattern1_Mean_SD

@attribute ' Counter' numeric
@attribute Name {James}
@attribute Pattern {A}
@attribute ' TYPE_ACC0_MEAN' numeric
@attribute ' TYPE_ACC1_MEAN' numeric
@attribute ' TYPE_ACC2_MEAN' numeric
@attribute ' TYPE_MAG0_MEAN' numeric
@attribute ' TYPE_MAG1_MEAN' numeric
@attribute ' TYPE_MAG2_MEAN' numeric
@attribute ' TYPE_GYRO0_MEAN' numeric
@attribute ' TYPE_GYRO1_MEAN' numeric
@attribute ' TYPE_GYRO2_MEAN' numeric
@attribute ' TYPE_ROTATION0_MEAN' numeric
@attribute ' TYPE_ROTATION1_MEAN' numeric
@attribute ' TYPE_ROTATION2_MEAN' numeric
@attribute ' TYPE_LINEAR0_MEAN' numeric
@attribute ' TYPE_LINEAR1_MEAN' numeric
@attribute ' TYPE_LINEAR2_MEAN' numeric
@attribute ' TYPE_GRAVITY0_MEAN' numeric
@attribute ' TYPE_GRAVITY1_MEAN' numeric
@attribute ' TYPE_GRAVITY2_MEAN' numeric
@attribute ' velocity_x_MEAN' numeric
@attribute ' velocity_y_MEAN' numeric
@attribute pressure_MEAN numeric
@attribute size_MEAN numeric
@attribute ' TYPE_ACC0_SD' numeric
@attribute ' TYPE_ACC1_SD' numeric
@attribute ' TYPE_ACC2_SD' numeric
@attribute ' TYPE_MAG0_SD' numeric
@attribute ' TYPE_MAG1_SD' numeric
@attribute ' TYPE_MAG2_SD' numeric
@attribute ' TYPE_GYRO0_SD' numeric
@attribute ' TYPE_GYRO1_SD' numeric
@attribute ' TYPE_GYRO2_SD' numeric
@attribute ' TYPE_ROTATION0_SD' numeric
@attribute ' TYPE_ROTATION1_SD' numeric
@attribute ' TYPE_ROTATION2_SD' numeric
@attribute ' TYPE_LINEAR0_SD' numeric
@attribute ' TYPE_LINEAR1_SD' numeric
@attribute ' TYPE_LINEAR2_SD' numeric
@attribute ' TYPE_GRAVITY0_SD' numeric
@attribute ' TYPE_GRAVITY1_SD' numeric
@attribute ' TYPE_GRAVITY2_SD' numeric
@attribute ' velocity_x_SD' numeric
@attribute ' velocity_y_SD' numeric
@attribute ' pressure_SD' numeric
@attribute ' size_SD' numeric

@data
30,James,A,-1.604108,5.539375,8.047702,20.924779,-3.7907,-12.798927,20.924779,-3.7907,-12.798927,21.207309,-4.673065,-14.003436,21.207309,-4.673065,-14.003436,21.207309,-4.673065,-14.003436,478.689867,-617.684817,0.4,0.011765,0.111428,0.167599,0.150135,17.383007,7.132536,16.020616,17.383007,7.132536,16.020616,16.953813,5.982456,14.345342,16.953813,5.982456,14.345342,16.953813,5.982456,14.345342,1555.559563,1762.74763,0.030619,0.004296
31,James,A,-1.416562,5.408493,8.237643,-1.416562,5.408493,8.237643,-1.190542,4.559929,6.793851,-1.190542,4.559929,6.793851,-0.699427,2.726122,4.132749,-0.699427,2.726122,4.132749,143.933333,-632.050383,0.408333,0.010458,0.130532,0.186192,0.326982,0.130532,0.186192,0.326982,0.68358,2.227024,3.335616,0.68358,2.227024,3.335616,0.841574,2.961247,4.624733,0.841574,2.961247,4.624733,1436.361224,1461.67879,0.010206,0.004749
32,James,A,-1.496368,5.536985,8.0485,-1.496368,5.536985,8.0485,-1.496368,5.536985,8.0485,-1.496368,5.536985,8.0485,-1.014338,3.694949,5.391436,-1.014338,3.694949,5.391436,38.29784,-456.18615,0.464583,0.013072,0.215383,0.1456,0.156554,0.215383,0.1456,0.156554,0.215383,0.1456,0.156554,0.215383,0.1456,0.156554,0.780756,2.871545,4.232015,0.780756,2.871545,4.232015,1520.527933,1427.029757,0.025516,0.003202
33,James,A,-1.505946,5.502665,8.101168,-1.505946,5.502665,8.101168,-1.055458,3.704976,5.346863,-1.014923,3.741953,5.439084,-1.014923,3.741953,5.439084,-1.014923,3.741953,5.439084,170.962327,-621.291017,0.433333,0.015033,0.218157,0.101202,0.15851,0.218157,0.101202,0.15851,0.873767,2.869613,4.135577,0.932792,2.813517,3.997119,0.932792,2.813517,3.997119,0.932792,2.813517,3.997119,1553.216026,1912.007506,0.020412,0.001601
34,James,A,-1.616081,5.523412,8.05648,-1.616081,5.523412,8.05648,-1.055565,3.656545,5.278694,-1.00135,3.751444,5.452527,-1.00135,3.751444,5.452527,-1.00135,3.751444,5.452527,563.566083,-649.153017,0.508333,0.01634,0.23372,0.165514,0.302899,0.23372,0.165514,0.302899,0.866416,2.870832,4.044732,0.947621,2.724066,3.775636,0.947621,2.724066,3.775636,0.947621,2.724066,3.775636,1715.585953,1393.128531,0.040825,0.001601
35,James,A,-1.553034,5.457972,8.118734,15.124463,-1.685727,-7.004229,15.622998,-3.450513,-9.793299,15.638616,-3.418541,-9.692594,15.638616,-3.418541,-9.692594,15.638616,-3.418541,-9.692594,167.855433,-801.003167,0.4625,0.013072,0.145787,0.182507,0.236215,18.187308,7.69567,16.723793,17.64975,6.088747,13.982611,17.633286,6.111247,14.068957,17.633286,6.111247,14.068957,17.633286,6.111247,14.068957,1484.624026,2040.165847,0.030619,0.00405
36,James,A,-1.534676,5.495481,8.043711,-1.534676,5.495481,8.043711,-0.69103,2.725711,4.097801,-0.458644,1.877398,2.901886,-0.21152,0.976458,1.560783,-0.21152,0.976458,1.560783,451.0869,-706.745583,0.408333,0.013072,0.300614,0.160175,0.344095,0.300614,0.160175,0.344095,0.892425,2.981115,4.493499,0.910412,2.810484,4.274297,0.875923,2.324444,3.24353,0.875923,2.324444,3.24353,1797.151666,2010.639621,0.020412,0.004749
37,James,A,-1.485995,5.503464,8.296702,-1.485995,5.503464,8.296702,-1.485995,5.503464,8.296702,-1.485995,5.503464,8.296702,-1.485995,5.503464,8.296702,-1.485995,5.503464,8.296702,180.17519,-707.68205,0.510417,0.012418,0.240137,0.218963,0.171843,0.240137,0.218963,0.171843,0.240137,0.218963,0.171843,0.240137,0.218963,0.171843,0.240137,0.218963,0.171843,0.240137,0.218963,0.171843,1830.802164,2162.448759,0.139512,0.003856
38,James,A,-1.478015,5.563316,8.175395,4.072024,3.262853,3.056176,4.536217,1.391123,0.273761,4.783725,0.566289,-1.009921,4.816002,0.620621,-0.898811,4.816002,0.620621,-0.898811,223.189667,-596.769305,0.433333,0.011765,0.171033,0.220733,0.2208,13.43341,5.642408,12.730756,13.222074,5.447989,12.051122,13.104241,5.123078,11.420969,13.090062,5.117499,11.434265,13.090062,5.117499,11.434265,1581.559717,2239.150174,0.156857,0.004296
39,James,A,-1.548241,5.576884,7.912033,-1.548241,5.576884,7.912033,-0.496437,1.835271,2.580864,-0.496437,1.835271,2.580864,-0.581858,1.91099,2.585813,-0.581858,1.91099,2.585813,-30.06489,-784.844542,0.358333,0.011111,0.18858,0.179327,0.174618,0.18858,0.179327,0.174618,0.857931,2.866709,3.971077,0.857931,2.866709,3.971077,0.809928,2.810726,3.967301,0.809928,2.810726,3.967301,1337.660286,1776.465859,0.040825,0.006755
