@relation jamesPattern2_Mean_SD

@attribute ' Counter' numeric
@attribute Name {James}
@attribute Pattern {B}
@attribute ' TYPE_ACC0_Mean' numeric
@attribute ' TYPE_ACC1_Mean' numeric
@attribute ' TYPE_ACC2_Mean' numeric
@attribute ' TYPE_MAG0_Mean' numeric
@attribute ' TYPE_MAG1_Mean' numeric
@attribute ' TYPE_MAG2_Mean' numeric
@attribute ' TYPE_GYRO0_Mean' numeric
@attribute ' TYPE_GYRO1_Mean' numeric
@attribute ' TYPE_GYRO2_Mean' numeric
@attribute ' TYPE_ROTATION0_Mean' numeric
@attribute ' TYPE_ROTATION1_Mean' numeric
@attribute ' TYPE_ROTATION2_Mean' numeric
@attribute ' TYPE_LINEAR0_Mean' numeric
@attribute ' TYPE_LINEAR1_Mean' numeric
@attribute ' TYPE_LINEAR2_Mean' numeric
@attribute ' TYPE_GRAVITY0_Mean' numeric
@attribute ' TYPE_GRAVITY1_Mean' numeric
@attribute ' TYPE_GRAVITY2_Mean' numeric
@attribute ' velocity_x_Mean' numeric
@attribute ' velocity_y_Mean' numeric
@attribute ' pressure_Mean' numeric
@attribute ' size_Mean' numeric
@attribute ' TYPE_ACC0_SD' numeric
@attribute ' TYPE_ACC1_SD' numeric
@attribute ' TYPE_ACC2_SD' numeric
@attribute ' TYPE_MAG0_SD' numeric
@attribute ' TYPE_MAG1_SD' numeric
@attribute ' TYPE_MAG2_SD' numeric
@attribute ' TYPE_GYRO0_SD' numeric
@attribute ' TYPE_GYRO1_SD' numeric
@attribute ' TYPE_GYRO2_SD' numeric
@attribute ' TYPE_ROTATION0_SD' numeric
@attribute ' TYPE_ROTATION1_SD' numeric
@attribute ' TYPE_ROTATION2_SD' numeric
@attribute ' TYPE_LINEAR0_SD' numeric
@attribute ' TYPE_LINEAR1_SD' numeric
@attribute ' TYPE_LINEAR2_SD' numeric
@attribute ' TYPE_GRAVITY0_SD' numeric
@attribute ' TYPE_GRAVITY1_SD' numeric
@attribute ' TYPE_GRAVITY2_SD' numeric
@attribute ' velocity_x_SD' numeric
@attribute ' velocity_y_SD' numeric
@attribute ' pressure_SD' numeric
@attribute ' size_SD' numeric

@data
30,James,B,-3.497879,26.056076,62.220475,59.862076,45.578049,-67.200041,59.862076,45.578049,-67.200041,60.238053,41.969909,-76.141356,39.217026,31.791931,-42.192839,39.217026,31.791931,-42.192839,964.6908,7914.769862,4.975,0.141176,0.188244,0.158416,0.669839,11.318807,3.39978,22.735078,11.318807,3.39978,22.735078,11.271102,4.098136,21.726022,10.086562,4.232986,19.330298,10.086562,4.232986,19.330298,3957.38735,2516.070988,0.004725,0.007312
31,James,B,-4.139542,25.380874,63.671324,63.457564,44.309189,-62.240661,63.457564,44.309189,-62.240661,63.457564,44.309189,-62.240661,63.457564,44.309189,-62.240661,63.457564,44.309189,-62.240661,2230.3605,5980.230439,5.1125,0.12549,0.162666,0.072127,0.199526,11.971905,3.416615,22.50533,11.971905,3.416615,22.50533,11.971905,3.416615,22.50533,11.971905,3.416615,22.50533,11.971905,3.416615,22.50533,3579.22385,2128.945655,0.184258,0.007796
32,James,B,-4.565704,26.549225,64.279464,-4.565704,26.549225,64.279464,-2.071442,14.791992,36.04808,-2.071442,14.791992,36.04808,-2.071442,14.791992,36.04808,-2.071442,14.791992,36.04808,1915.2753,7594.67274,4.9875,0.117647,0.234396,0.182524,0.284629,0.234396,0.182524,0.284629,0.398784,1.942542,4.823568,0.398784,1.942542,4.823568,0.398784,1.942542,4.823568,0.398784,1.942542,4.823568,3737.125124,2315.232632,0.265067,0.007411
33,James,B,-3.99585,25.864487,64.279495,40.466599,40.25267,-20.770965,40.466599,40.25267,-20.770965,-2.860046,18.826614,45.993134,-1.104523,7.537552,18.883163,-1.104523,7.537552,18.883163,-344.9709,8794.69376,6.2875,0.172549,0.18748,0.122189,0.268629,10.968068,3.456374,20.538978,10.968068,3.456374,20.538978,0.418302,1.771685,4.25265,0.390562,1.827876,4.449883,0.390562,1.827876,4.449883,4101.52169,2288.08364,0.10394,0.004364
34,James,B,-4.431595,26.668976,63.767106,17.102219,32.696472,22.836991,17.102219,32.696472,22.836991,20.692566,17.922821,-12.043229,21.208649,14.156143,-21.08284,21.208649,14.156143,-21.08284,544.1279,7859.15082,4.9125,0.129412,0.222264,0.187108,0.062425,8.283744,2.215007,15.452144,8.283744,2.215007,15.452144,8.064455,3.619088,13.890696,8.029925,3.659836,13.1137,8.029925,3.659836,13.1137,4064.564834,2490.461836,0.094491,0.004916
35,James,B,-4.096451,27.085556,63.565994,19.218399,33.500824,20.994034,20.459198,25.833817,2.330902,23.536911,10.869003,-31.939681,0.776154,0.713379,1.584,0.776154,0.713379,1.584,1416.6704,8123.30948,5.6875,0.152941,0.104899,0.146701,0.225157,8.839614,2.391859,16.000009,8.766327,3.36356,15.411396,8.567305,3.813781,12.665429,0.08149,0.064712,0.178066,0.08149,0.064712,0.178066,4223.118475,2650.852706,0.165359,0.00499
36,James,B,-4.287949,26.831772,63.508529,-4.287949,26.831772,63.508529,-3.715713,23.020966,54.410568,-3.572571,23.162537,54.762802,-0.99823,7.874512,18.731155,-0.99823,7.874512,18.731155,1901.6616,7286.78492,5.3375,0.152941,0.139545,0.10902,0.266891,0.139545,0.10902,0.266891,0.281835,1.473653,3.437901,0.330239,1.420285,3.305186,0.29731,1.885729,4.543858,0.29731,1.885729,4.543858,4193.896057,2555.49638,0.217586,0.004447
37,James,B,-5.65744,26.25235,63.910768,-5.65744,26.25235,63.910768,-5.65744,26.25235,63.910768,-5.65744,26.25235,63.910768,-4.417389,18.698074,45.853547,-4.417389,18.698074,45.853547,1356.2594,7168.8994,4.7375,0.109804,0.221769,0.141307,0.248037,0.221769,0.141307,0.248037,0.221769,0.141307,0.248037,0.221769,0.141307,0.248037,0.378497,1.934906,4.448534,0.378497,1.934906,4.448534,3883.176943,2348.196087,0.310278,0.010125
38,James,B,-4.441208,26.501358,63.130265,-4.441208,26.501358,63.130265,-4.441208,26.501358,63.130265,-0.736572,11.668716,28.731521,-0.736572,11.668716,28.731521,-0.736572,11.668716,28.731521,3391.7853,6616.971,5.2875,0.12549,0.239901,0.175118,0.180355,0.239901,0.175118,0.180355,0.239901,0.175118,0.180355,0.384947,1.954413,4.676499,0.384947,1.954413,4.676499,0.384947,1.954413,4.676499,4130.996415,2305.509904,0.21733,0.007796
39,James,B,-5.212112,27.492554,63.618668,-5.212112,27.492554,63.618668,-4.663788,23.377991,53.924241,-4.663788,23.377991,53.924241,-3.444855,15.617187,35.95308,-3.444855,15.617187,35.95308,226.8659,7125.58712,6.075,0.156863,0.134244,0.140579,0.267523,0.134244,0.140579,0.267523,0.324973,1.481016,3.414117,0.324973,1.481016,3.414117,0.34557,2.001665,4.788341,0.34557,2.001665,4.788341,3382.276868,2141.602579,0.151186,0.008385
