@relation mattPattern1_Mean_SD

@attribute ' Counter' numeric
@attribute Name {Matt}
@attribute Pattern {A,B,C,D}
@attribute ' TYPE_ACC0_MEAN' numeric
@attribute ' TYPE_ACC1_MEAN' numeric
@attribute ' TYPE_ACC2_MEAN' numeric
@attribute ' TYPE_MAG0_MEAN' numeric
@attribute ' TYPE_MAG1_MEAN' numeric
@attribute ' TYPE_MAG2_MEAN' numeric
@attribute ' TYPE_GYRO0_MEAN' numeric
@attribute ' TYPE_GYRO1_MEAN' numeric
@attribute ' TYPE_GYRO2_MEAN' numeric
@attribute ' TYPE_ROTATION0_MEAN' numeric
@attribute ' TYPE_ROTATION1_MEAN' numeric
@attribute ' TYPE_ROTATION2_MEAN' numeric
@attribute ' TYPE_LINEAR0_MEAN' numeric
@attribute ' TYPE_LINEAR1_MEAN' numeric
@attribute ' TYPE_LINEAR2_MEAN' numeric
@attribute ' TYPE_GRAVITY0_MEAN' numeric
@attribute ' TYPE_GRAVITY1_MEAN' numeric
@attribute ' TYPE_GRAVITY2_MEAN' numeric
@attribute velocity_x_MEAN numeric
@attribute velocity_y_MEAN numeric
@attribute pressure_MEAN numeric
@attribute size_MEAN numeric
@attribute ' TYPE_ACC0_SD' numeric
@attribute ' TYPE_ACC1_SD' numeric
@attribute ' TYPE_ACC2_SD' numeric
@attribute ' TYPE_MAG0_SD' numeric
@attribute ' TYPE_MAG1_SD' numeric
@attribute ' TYPE_MAG2_SD' numeric
@attribute ' TYPE_GYRO0_SD' numeric
@attribute ' TYPE_GYRO1_SD' numeric
@attribute ' TYPE_GYRO2_SD' numeric
@attribute ' TYPE_ROTATION0_SD' numeric
@attribute ' TYPE_ROTATION1_SD' numeric
@attribute ' TYPE_ROTATION2_SD' numeric
@attribute ' TYPE_LINEAR0_SD' numeric
@attribute ' TYPE_LINEAR1_SD' numeric
@attribute ' TYPE_LINEAR2_SD' numeric
@attribute ' TYPE_GRAVITY0_SD' numeric
@attribute ' TYPE_GRAVITY1_SD' numeric
@attribute ' TYPE_GRAVITY2_SD' numeric
@attribute ' velocity_x_SD' numeric
@attribute ' velocity_y_SD' numeric
@attribute ' pressure_SD' numeric
@attribute ' size_SD' numeric

@data
55,Matt,A,-3.040629,7.407656,5.734901,-2.607485,2.94091,6.024717,-2.51825,6.110552,4.723274,-1.579061,3.608711,2.409431,-1.579061,3.608711,2.409431,-1.579061,3.608711,2.409431,380.1469,-293.399267,0.797917,0.022222,0.643096,0.293933,0.528185,1.204017,10.940504,1.113708,1.393844,3.186133,2.196062,1.94097,4.384667,3.216131,1.94097,4.384667,3.216131,1.94097,4.384667,3.216131,1389.629188,1693.965148,0.133092,0.005358
56,Matt,A,-2.994342,7.529755,5.524213,-2.994342,7.529755,5.524213,-2.994342,7.529755,5.524213,-2.994342,7.529755,5.524213,-2.994342,7.529755,5.524213,-2.994342,7.529755,5.524213,317.362383,-273.43225,0.675,0.015686,0.780692,0.304487,0.648138,0.780692,0.304487,0.648138,0.780692,0.304487,0.648138,0.780692,0.304487,0.648138,0.780692,0.304487,0.648138,0.780692,0.304487,0.648138,1500.311275,1361.152185,0.219517,0.008592
57,Matt,A,-2.999125,7.709325,5.38455,-1.75528,3.461723,5.17821,-1.75528,3.461723,5.17821,-1.75528,3.461723,5.17821,-1.75528,3.461723,5.17821,-1.75528,3.461723,5.17821,310.632367,-230.799233,0.6125,0.015033,0.565126,0.346634,0.624629,2.864642,10.344375,0.994117,2.864642,10.344375,0.994117,2.864642,10.344375,0.994117,2.864642,10.344375,0.994117,2.864642,10.344375,0.994117,1489.296624,1167.320579,0.100623,0.005212
58,Matt,A,-3.03584,7.707728,5.498675,-2.787557,3.704567,5.302411,-2.787557,3.704567,5.302411,-2.320363,2.465556,4.552711,-0.935743,-1.268677,1.696678,-0.935743,-1.268677,1.696678,150.66575,-332.456317,0.59375,0.015033,0.5328,0.196113,0.290426,0.861507,9.863012,0.574236,0.861507,9.863012,0.574236,1.355674,9.698165,1.89098,1.572412,8.046274,2.323067,1.572412,8.046274,2.323067,1655.948125,1561.173737,0.228822,0.009417
59,Matt,A,-2.730975,7.651062,5.426849,-0.661346,-4.563754,5.088048,-0.661346,-4.563754,5.088048,-0.099625,-5.819236,4.583964,-0.099625,-5.819236,4.583964,-0.099625,-5.819236,4.583964,284.40915,-479.6876,0.63125,0.018954,0.956773,0.374343,0.913405,3.337212,13.441615,0.853803,3.337212,13.441615,0.853803,3.02083,12.341087,1.923384,3.02083,12.341087,1.923384,3.02083,12.341087,1.923384,1519.826088,1569.446958,0.184349,0.009417
35,Matt,B,-6.830597,43.440338,53.421784,24.901687,7.10556,-0.254898,25.950577,0.647628,-8.048034,16.941665,1.626113,-3.63507,16.941665,1.626113,-3.63507,16.941665,1.626113,-3.63507,1885.2736,5873.31226,4.3625,0.094118,0.188553,0.168027,0.221283,5.527885,6.499947,9.447358,5.393518,6.034483,8.809922,4.544965,4.829996,7.031897,4.544965,4.829996,7.031897,4.544965,4.829996,7.031897,3350.697954,2040.477174,0.205197,0.00499
36,Matt,B,-6.418793,43.363738,52.507172,3.664902,32.801238,34.657623,3.664902,32.801238,34.657623,3.664902,32.801238,34.657623,3.664902,32.801238,34.657623,3.664902,32.801238,34.657623,1395.5581,7433.03463,4.35,0.105882,0.192017,0.142604,0.192134,3.913974,4.092184,6.625685,3.913974,4.092184,6.625685,3.913974,4.092184,6.625685,3.913974,4.092184,6.625685,3.913974,4.092184,6.625685,3865.980937,2263.477012,0.196017,0.006952
37,Matt,B,-6.145843,43.186538,52.847138,14.821212,18.681442,15.631958,15.517807,12.510269,8.079895,15.871002,12.742248,8.591721,6.782455,18.231796,19.6987,6.782455,18.231796,19.6987,1828.6404,6534.89321,4.675,0.12549,0.188487,0.144894,0.363806,4.979535,6.043129,8.98218,4.917825,5.893501,8.677609,4.891655,5.882488,8.668948,3.965564,5.058137,7.006545,3.965564,5.058137,7.006545,3384.90419,1979.003999,0.085042,0.006346
38,Matt,B,-6.337418,43.143494,54.096925,6.218323,31.743104,36.87613,6.799988,25.802247,28.722794,6.799988,25.802247,28.722794,11.437424,-5.094757,-9.065491,11.437424,-5.094757,-9.065491,2299.9402,7523.7419,4.6,0.12549,0.112262,0.125369,0.401758,4.74816,4.255842,6.407343,4.720809,4.522379,6.537436,4.720809,4.522379,6.537436,4.418882,1.934488,3.515217,4.418882,1.934488,3.515217,4574.689349,2472.780018,0.167838,0.004447
39,Matt,B,-6.06926,43.119522,53.637252,30.013276,11.526001,-1.388168,31.614686,-0.935013,-16.943008,8.092163,8.386825,5.328446,8.092163,8.386825,5.328446,8.092163,8.386825,5.328446,694.6479,6616.35943,4.95,0.12549,0.197738,0.107243,0.248118,6.463037,5.618928,9.862552,6.258297,4.662868,8.379222,3.6627,3.688313,6.263044,3.6627,3.688313,6.263044,3.6627,3.688313,6.263044,3272.590868,1944.373425,0.080317,0.005929
40,Matt,B,-5.576065,42.966278,54.652405,27.300309,10.124863,0.273864,28.676026,-2.320679,-15.635972,28.676026,-2.320679,-15.635972,29.062592,-2.039032,-15.009965,29.062592,-2.039032,-15.009965,1780.5423,5316.89704,4.35,0.090196,0.16561,0.198962,0.114853,5.872338,5.822971,9.733772,5.696609,4.816263,8.250686,5.696609,4.816263,8.250686,5.650116,4.820714,8.280043,5.650116,4.820714,8.280043,4031.460813,2317.978468,0.193745,0.008685
41,Matt,B,-5.561676,43.459503,54.101716,-5.561676,43.459503,54.101716,-3.749588,31.060837,38.725663,-1.93811,19.223633,24.456223,-1.93811,19.223633,24.456223,-1.93811,19.223633,24.456223,-463.9807,7792.06134,3.8625,0.086275,0.149512,0.112431,0.143837,0.149512,0.112431,0.143837,0.363886,2.991413,3.767295,0.493404,3.24145,3.997359,0.493404,3.24145,3.997359,0.493404,3.24145,3.997359,3531.474967,2252.027896,0.206588,0.008297
42,Matt,B,-5.145081,42.889664,53.943695,29.753311,6.636292,-1.190584,31.469848,-11.530899,-24.785508,31.469848,-11.530899,-24.785508,31.469848,-11.530899,-24.785508,31.469848,-11.530899,-24.785508,2056.1258,7019.55355,3.45,0.105882,0.245192,0.130049,0.155493,6.058077,6.434551,9.938964,5.832077,4.571631,7.313015,5.832077,4.571631,7.313015,5.832077,4.571631,7.313015,5.832077,4.571631,7.313015,4028.28311,2071.425355,0.169996,0.008297
