@relation jamesPattern3-weka.filters.unsupervised.attribute.Remove-R1

@attribute ' TYPE_ACC0' numeric
@attribute ' TYPE_ACC1' numeric
@attribute ' TYPE_ACC2' numeric
@attribute ' TYPE_MAG0' numeric
@attribute ' TYPE_MAG1' numeric
@attribute ' TYPE_MAG2' numeric
@attribute ' TYPE_GYRO0' numeric
@attribute ' TYPE_GYRO1' numeric
@attribute ' TYPE_GYRO2' numeric
@attribute ' TYPE_ROTATION0' numeric
@attribute ' TYPE_ROTATION1' numeric
@attribute ' TYPE_ROTATION2' numeric
@attribute ' TYPE_LINEAR0' numeric
@attribute ' TYPE_LINEAR1' numeric
@attribute ' TYPE_LINEAR2' numeric
@attribute ' TYPE_GRAVITY0' numeric
@attribute ' TYPE_GRAVITY1' numeric
@attribute ' TYPE_GRAVITY2' numeric
@attribute ' position_x' numeric
@attribute ' position_y' numeric
@attribute ' velocity_x' numeric
@attribute ' velocity_y' numeric
@attribute ' pressure' numeric
@attribute ' size' numeric
@attribute ' mCurrentPattern' {'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]'}
@attribute ' Counter' numeric
@attribute Name {Matt, James}

@data
-0.931335,6.88092,7.089218,-0.931335,6.88092,7.089218,0.115051,0.080948,-0.045807,0.115051,0.080948,-0.045807,0.115051,0.080948,-0.045807,0.115051,0.080948,-0.045807,1172.9629,396.5631,637.82764,-2751.75,0.5375,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',40,Matt
-0.782898,6.904877,7.046127,-0.782898,6.904877,7.046127,-0.031937,-0.252457,-0.053253,-0.031937,-0.252457,-0.053253,-0.031937,-0.252457,-0.053253,-0.031937,-0.252457,-0.053253,807.3666,205.41461,-6149.1855,380.8141,0.5375,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',40,Matt
-0.682343,6.794739,7.098801,-0.682343,6.794739,7.098801,-0.682343,6.794739,7.098801,0.329178,0.215607,0.398865,0.329178,0.215607,0.398865,0.329178,0.215607,0.398865,405.87003,238.17029,-4557.549,126.59749,0.5375,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',40,Matt
-1.175552,7.120346,7.357376,-1.175552,7.120346,7.357376,-1.175552,7.120346,7.357376,-1.175552,7.120346,7.357376,-0.21637,0.010773,0.671417,-0.21637,0.010773,0.671417,202.08795,243,0,0,0.4,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',41,Matt
-0.730225,7.168228,7.084442,-0.730225,7.168228,7.084442,0.082031,-0.093735,-0.012772,0.082031,-0.093735,-0.012772,0.082031,-0.093735,-0.012772,0.082031,-0.093735,-0.012772,265,727,0,0,0.6625,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',41,Matt
-0.730225,7.168228,7.084442,-0.730225,7.168228,7.084442,0.082031,-0.093735,-0.012772,0.082031,-0.093735,-0.012772,0.082031,-0.093735,-0.012772,0.082031,-0.093735,-0.012772,265,727,0,0,0.6625,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',41,Matt
-0.442917,6.876144,6.289566,-0.442917,6.876144,6.289566,-0.442917,6.876144,6.289566,-0.442917,6.876144,6.289566,-0.442917,6.876144,6.289566,-0.442917,6.876144,6.289566,554.54785,753.44275,5951.6514,-506.28296,0.6625,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',41,Matt
-0.591354,6.890503,7.208939,6.259155,-5.635071,-11.407471,6.259155,-5.635071,-11.407471,6.259155,-5.635071,-11.407471,6.259155,-5.635071,-11.407471,6.259155,-5.635071,-11.407471,1020.7258,720.7776,3398.9807,-301.72104,0.6625,0.011765,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',41,Matt
-0.907394,6.847412,6.907257,-0.907394,6.847412,6.907257,-0.907394,6.847412,6.907257,-0.907394,6.847412,6.907257,-0.907394,6.847412,6.907257,-0.907394,6.847412,6.907257,1231.4598,399.56262,258.24503,-3748.7673,0.6625,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',41,Matt
-0.591354,7.115555,6.821075,-0.591354,7.115555,6.821075,-0.591354,7.115555,6.821075,-0.591354,7.115555,6.821075,-0.591354,7.115555,6.821075,-0.591354,7.115555,6.821075,822.44604,168.02545,-6676.781,814.5401,0.6625,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',41,Matt
-1.161179,7.278366,6.730087,-1.161179,7.278366,6.730087,-1.161179,7.278366,6.730087,-1.161179,7.278366,6.730087,0.041443,0.05072,0.212173,0.041443,0.05072,0.212173,409.23633,215.33905,-4308.083,253.16855,0.6625,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',41,Matt
-1.108505,7.383713,6.835434,6.607056,-6.678772,-10.739136,6.607056,-6.678772,-10.739136,6.607056,-6.678772,-10.739136,6.607056,-6.678772,-10.739136,6.607056,-6.678772,-10.739136,247.22789,208,0,0,0.3125,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',42,Matt
-0.84993,7.129929,7.347794,6.781006,-6.156921,-10.905457,0.034088,-0.083084,-0.007446,0.034088,-0.083084,-0.007446,0.034088,-0.083084,-0.007446,0.034088,-0.083084,-0.007446,229,690,0,0,0.525,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',42,Matt
