@relation mattPattern4-15

@attribute ' TYPE_ACC0' numeric
@attribute ' TYPE_ACC1' numeric
@attribute ' TYPE_ACC2' numeric
@attribute ' TYPE_MAG0' numeric
@attribute ' TYPE_MAG1' numeric
@attribute ' TYPE_MAG2' numeric
@attribute ' TYPE_GYRO0' numeric
@attribute ' TYPE_GYRO1' numeric
@attribute ' TYPE_GYRO2' numeric
@attribute ' TYPE_ROTATION0' numeric
@attribute ' TYPE_ROTATION1' numeric
@attribute ' TYPE_ROTATION2' numeric
@attribute ' TYPE_LINEAR0' numeric
@attribute ' TYPE_LINEAR1' numeric
@attribute ' TYPE_LINEAR2' numeric
@attribute ' TYPE_GRAVITY0' numeric
@attribute ' TYPE_GRAVITY1' numeric
@attribute ' TYPE_GRAVITY2' numeric
@attribute ' position_x' numeric
@attribute ' position_y' numeric
@attribute ' velocity_x' numeric
@attribute ' velocity_y' numeric
@attribute ' pressure' numeric
@attribute ' size' numeric
@attribute ' mCurrentPattern' {'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]'}
@attribute ' Counter' numeric

@data
-1.362289,6.579254,7.37413,-1.362289,6.579254,7.37413,-1.362289,6.579254,7.37413,-1.362289,6.579254,7.37413,-1.362289,6.579254,7.37413,-1.362289,6.579254,7.37413,372.1061,1122.5748,-2084.701,2270.8098,0.4875,0.015686,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',39
-1.644806,6.66066,6.823471,-1.644806,6.66066,6.823471,-1.644806,6.66066,6.823471,0.298294,0.262527,0.42305,0.298294,0.262527,0.42305,0.298294,0.262527,0.42305,253.33296,877.10767,-401.89392,-3691.2249,0.4875,0.015686,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',39
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
-1.577774,7.034164,6.981491,-1.577774,7.034164,6.981491,-1.577774,7.034164,6.981491,-1.577774,7.034164,6.981491,0.111923,0.035599,0.323059,0.111923,0.035599,0.323059,225,691,0,0,0.4875,0.007843,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',40
-1.611298,7.15387,6.794739,-1.611298,7.15387,6.794739,-1.611298,7.15387,6.794739,-1.611298,7.15387,6.794739,-1.611298,7.15387,6.794739,-1.611298,7.15387,6.794739,737,285,0,0,0.525,0.015686,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',40
-1.611298,7.15387,6.794739,-1.611298,7.15387,6.794739,-1.611298,7.15387,6.794739,-1.611298,7.15387,6.794739,-1.611298,7.15387,6.794739,-1.611298,7.15387,6.794739,737,285,0,0,0.525,0.015686,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',40
-1.65918,6.828262,7.15387,-1.65918,6.828262,7.15387,-0.069229,0.028748,0.068161,-0.069229,0.028748,0.068161,-0.069229,0.028748,0.068161,-0.069229,0.028748,0.068161,702.8391,556.8297,-665.32574,4255.982,0.525,0.011765,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',40
-1.510727,6.387726,7.484268,-1.510727,6.387726,7.484268,-1.510727,6.387726,7.484268,-1.510727,6.387726,7.484268,0.027222,-0.300919,0.479584,0.027222,-0.300919,0.479584,376.8364,1156.1196,-2401.7683,2592.5508,0.525,0.015686,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',40
-1.817184,7.082047,7.005432,-1.817184,7.082047,7.005432,-0.018097,-0.128891,-0.02449,-0.018097,-0.128891,-0.02449,-0.018097,-0.128891,-0.02449,-0.018097,-0.128891,-0.02449,253.39665,889.0835,135.26799,-3451.833,0.525,0.015686,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',40
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
